Aux out [V]	Aux in [V]	PDH out [a.u.]
6.9307E-1	8.7745E-1	-1.4710E+3
6.9319E-1	8.7575E-1	-1.7730E+3
6.9331E-1	8.7745E-1	-1.3770E+3
6.9331E-1	8.7915E-1	-2.0910E+3
6.9342E-1	8.8085E-1	-1.9160E+3
6.9354E-1	8.7891E-1	-1.4440E+3
6.9366E-1	8.7915E-1	-2.0880E+3
6.9366E-1	8.8109E-1	-1.9810E+3
6.9378E-1	8.8158E-1	-1.9950E+3
6.9389E-1	8.8037E-1	-1.8650E+3
6.9389E-1	8.8255E-1	-8.4400E+2
6.9401E-1	8.8279E-1	-1.0600E+3
6.9413E-1	8.8134E-1	-1.4810E+3
6.9413E-1	8.8231E-1	-9.8400E+2
6.9425E-1	8.8352E-1	-1.7560E+3
6.9436E-1	8.8474E-1	-6.5600E+2
6.9436E-1	8.8595E-1	-4.2000E+2
6.9448E-1	8.8279E-1	-8.2100E+2
6.9460E-1	8.8401E-1	5.4000E+1
6.9472E-1	8.8401E-1	6.8800E+2
6.9472E-1	8.8377E-1	-1.8300E+2
6.9483E-1	8.8231E-1	6.7000E+2
6.9495E-1	8.8182E-1	6.3000E+2
6.9495E-1	8.8231E-1	5.7900E+2
6.9507E-1	8.8158E-1	5.3900E+2
6.9519E-1	8.8109E-1	6.1800E+2
6.9519E-1	8.7915E-1	9.7800E+2
6.9531E-1	8.8182E-1	5.4100E+2
6.9542E-1	8.8037E-1	3.2000E+2
6.9542E-1	8.8012E-1	1.4320E+3
6.9554E-1	8.7939E-1	7.1100E+2
6.9566E-1	8.7818E-1	7.5700E+2
6.9578E-1	8.7745E-1	2.3800E+2
6.9578E-1	8.7696E-1	1.3400E+3
6.9589E-1	8.7648E-1	5.4100E+2
6.9601E-1	8.7915E-1	5.4000E+1
6.9601E-1	8.7575E-1	6.0700E+2
6.9613E-1	8.7502E-1	6.5000E+2
6.9625E-1	8.7502E-1	5.7600E+2
6.9625E-1	8.7453E-1	4.5900E+2
6.9636E-1	8.7259E-1	5.0800E+2
6.9648E-1	8.7259E-1	3.9400E+2
6.9660E-1	8.7089E-1	2.7700E+2
6.9660E-1	8.7259E-1	4.8000E+2
6.9672E-1	8.7283E-1	1.2000E+2
6.9683E-1	8.7040E-1	-2.2400E+2
6.9683E-1	8.7138E-1	-3.0100E+2
6.9695E-1	8.6968E-1	-8.9000E+1
6.9707E-1	8.7040E-1	-1.8000E+1
6.9707E-1	8.7113E-1	1.2100E+2
6.9719E-1	8.6725E-1	-3.0400E+2
6.9731E-1	8.7040E-1	2.6400E+2
6.9742E-1	8.6968E-1	3.8900E+2
6.9742E-1	8.7211E-1	1.8200E+2
6.9754E-1	8.6798E-1	-2.0800E+2
6.9766E-1	8.6822E-1	3.4500E+2
6.9766E-1	8.6773E-1	-5.4800E+2
6.9778E-1	8.6870E-1	7.2000E+1
6.9789E-1	8.6798E-1	-1.7000E+1
6.9789E-1	8.6773E-1	-7.0000E+1
6.9801E-1	8.6798E-1	2.4400E+2
6.9813E-1	8.6846E-1	-4.0700E+2
6.9825E-1	8.6725E-1	-3.7300E+2
6.9825E-1	8.6627E-1	-4.5000E+2
6.9836E-1	8.6652E-1	-5.8000E+2
6.9848E-1	8.6749E-1	-2.6800E+2
6.9848E-1	8.6506E-1	-6.5200E+2
6.9860E-1	8.6627E-1	-2.2600E+2
6.9872E-1	8.6676E-1	-2.5600E+2
6.9872E-1	8.6555E-1	-3.9100E+2
6.9883E-1	8.6676E-1	-4.0000E+0
6.9895E-1	8.6652E-1	-1.8200E+2
6.9895E-1	8.6579E-1	-6.8500E+2
6.9907E-1	8.6457E-1	-1.2500E+2
6.9919E-1	8.6725E-1	-1.7200E+2
6.9931E-1	8.6312E-1	-1.5200E+2
6.9931E-1	8.6360E-1	-8.4100E+2
6.9942E-1	8.6360E-1	-4.2300E+2
6.9954E-1	8.6457E-1	-9.4800E+2
6.9954E-1	8.6457E-1	-1.4000E+1
6.9966E-1	8.6457E-1	-5.7700E+2
6.9978E-1	8.6603E-1	-3.6300E+2
6.9978E-1	8.6360E-1	-2.0000E+0
6.9989E-1	8.6506E-1	-4.4200E+2
7.0001E-1	8.6482E-1	-3.9400E+2
7.0001E-1	8.6627E-1	-6.7200E+2
7.0013E-1	8.6336E-1	-5.0800E+2
7.0025E-1	8.6433E-1	-7.2100E+2
7.0036E-1	8.6555E-1	-3.8200E+2
7.0036E-1	8.6409E-1	-5.6700E+2
7.0048E-1	8.6433E-1	-6.7000E+2
7.0060E-1	8.6457E-1	-8.5000E+2
7.0060E-1	8.6506E-1	-4.3800E+2
7.0072E-1	8.6506E-1	-2.5500E+2
7.0084E-1	8.6263E-1	-5.7400E+2
7.0084E-1	8.6385E-1	-6.3100E+2
7.0095E-1	8.6530E-1	-4.1400E+2
7.0107E-1	8.6506E-1	-5.5100E+2
7.0119E-1	8.6312E-1	-1.0200E+3
7.0119E-1	8.6360E-1	-7.6000E+2
7.0131E-1	8.6433E-1	-3.3900E+2
7.0142E-1	8.6336E-1	-7.9700E+2
7.0142E-1	8.6360E-1	-9.3200E+2
7.0154E-1	8.6482E-1	-7.3000E+1
7.0166E-1	8.6457E-1	-1.1080E+3
7.0166E-1	8.6312E-1	-6.2500E+2
7.0178E-1	8.6287E-1	-2.8100E+2
7.0189E-1	8.6457E-1	-6.6100E+2
7.0201E-1	8.6385E-1	-1.0710E+3
7.0201E-1	8.6312E-1	-2.4600E+2
7.0213E-1	8.6579E-1	-6.7100E+2
7.0225E-1	8.6506E-1	-8.5400E+2
7.0225E-1	8.6385E-1	-5.9500E+2
7.0236E-1	8.6555E-1	-6.0900E+2
7.0248E-1	8.6530E-1	-1.1420E+3
7.0248E-1	8.6482E-1	-6.6500E+2
7.0260E-1	8.6360E-1	-5.1200E+2
7.0272E-1	8.6482E-1	-2.1500E+2
7.0272E-1	8.6409E-1	-1.0950E+3
7.0284E-1	8.6530E-1	-4.8700E+2
7.0295E-1	8.6336E-1	-2.5800E+2
7.0307E-1	8.6336E-1	-8.5100E+2
7.0307E-1	8.6360E-1	-8.2000E+1
7.0319E-1	8.6457E-1	-9.7200E+2
7.0331E-1	8.6287E-1	-3.7900E+2
7.0331E-1	8.6530E-1	-8.1700E+2
7.0342E-1	8.6409E-1	-8.8300E+2
7.0354E-1	8.6506E-1	-5.1400E+2
7.0354E-1	8.6457E-1	-2.6800E+2
7.0366E-1	8.6433E-1	-6.9900E+2
7.0378E-1	8.6482E-1	-1.2660E+3
7.0389E-1	8.6385E-1	-7.3500E+2
7.0389E-1	8.6530E-1	-1.1080E+3
7.0401E-1	8.6676E-1	-3.7900E+2
7.0413E-1	8.6385E-1	-8.0000E+2
7.0413E-1	8.6433E-1	-4.7600E+2
7.0425E-1	8.6433E-1	-5.5000E+2
7.0436E-1	8.6555E-1	-7.5100E+2
7.0436E-1	8.6409E-1	-1.0410E+3
7.0448E-1	8.6385E-1	-8.7700E+2
7.0460E-1	8.6506E-1	-6.9000E+2
7.0460E-1	8.6555E-1	-7.2400E+2
7.0472E-1	8.6603E-1	-1.0010E+3
7.0484E-1	8.6627E-1	-3.7100E+2
7.0495E-1	8.6482E-1	-3.8400E+2
7.0495E-1	8.6506E-1	-3.6600E+2
7.0507E-1	8.6433E-1	-6.4700E+2
7.0519E-1	8.6506E-1	-7.3800E+2
7.0519E-1	8.6482E-1	-4.1600E+2
7.0531E-1	8.6506E-1	-6.8900E+2
7.0542E-1	8.6457E-1	-4.9700E+2
7.0542E-1	8.6530E-1	-6.5900E+2
7.0554E-1	8.6336E-1	-7.7000E+2
7.0566E-1	8.6579E-1	-9.9700E+2
7.0566E-1	8.6579E-1	-6.2300E+2
7.0578E-1	8.6579E-1	-6.3700E+2
7.0589E-1	8.6530E-1	-1.0980E+3
7.0601E-1	8.6555E-1	-1.0010E+3
7.0601E-1	8.6627E-1	-2.7600E+2
7.0613E-1	8.6433E-1	-7.8100E+2
7.0625E-1	8.6482E-1	-7.4100E+2
7.0625E-1	8.6603E-1	-1.2260E+3
7.0636E-1	8.6627E-1	-2.9200E+2
7.0648E-1	8.6700E-1	-8.3700E+2
7.0648E-1	8.6530E-1	-1.6100E+2
7.0660E-1	8.6555E-1	-5.8300E+2
7.0672E-1	8.6749E-1	-1.4450E+3
7.0684E-1	8.6725E-1	-8.3500E+2
7.0684E-1	8.6798E-1	-1.1070E+3
7.0695E-1	8.6652E-1	-5.1500E+2
7.0707E-1	8.6919E-1	-4.9900E+2
7.0707E-1	8.6627E-1	-1.0410E+3
7.0719E-1	8.6700E-1	-5.5800E+2
7.0731E-1	8.6725E-1	-4.5300E+2
7.0731E-1	8.6773E-1	-6.4200E+2
7.0742E-1	8.6895E-1	-3.0000E+2
7.0754E-1	8.6798E-1	-8.2900E+2
7.0766E-1	8.6700E-1	-6.3100E+2
7.0766E-1	8.6919E-1	-6.8400E+2
7.0778E-1	8.6798E-1	-7.8400E+2
7.0789E-1	8.6798E-1	-7.0900E+2
7.0789E-1	8.6846E-1	-4.7300E+2
7.0801E-1	8.6919E-1	-4.7000E+2
7.0813E-1	8.6895E-1	-7.4100E+2
7.0813E-1	8.6822E-1	-5.4400E+2
7.0825E-1	8.6943E-1	-6.4000E+2
7.0837E-1	8.6992E-1	-7.0800E+2
7.0848E-1	8.6943E-1	-6.1800E+2
7.0848E-1	8.6943E-1	-1.2070E+3
7.0860E-1	8.7040E-1	-1.3170E+3
7.0872E-1	8.7162E-1	-5.0100E+2
7.0872E-1	8.6968E-1	-1.5400E+2
7.0884E-1	8.7113E-1	-6.7200E+2
7.0895E-1	8.7259E-1	-8.5400E+2
7.0895E-1	8.7016E-1	-9.3800E+2
7.0907E-1	8.7138E-1	-1.3310E+3
7.0919E-1	8.7089E-1	-6.2500E+2
7.0919E-1	8.7065E-1	-1.0690E+3
7.0931E-1	8.7211E-1	-1.4490E+3
7.0942E-1	8.7283E-1	-9.0300E+2
7.0942E-1	8.7283E-1	-1.5260E+3
7.0954E-1	8.7332E-1	-1.5420E+3
7.0966E-1	8.7211E-1	-1.7510E+3
7.0978E-1	8.7308E-1	-8.1200E+2
7.0978E-1	8.7356E-1	-1.0930E+3
7.0989E-1	8.7259E-1	-1.7380E+3
7.1001E-1	8.7381E-1	-1.4740E+3
7.1001E-1	8.7332E-1	-8.4800E+2
7.1013E-1	8.7478E-1	-1.0210E+3
7.1025E-1	8.7429E-1	-6.2400E+2
7.1025E-1	8.7551E-1	-1.0540E+3
7.1037E-1	8.7502E-1	-1.1320E+3
7.1048E-1	8.7575E-1	-1.6050E+3
7.1060E-1	8.7721E-1	-1.3590E+3
7.1060E-1	8.7624E-1	-1.7490E+3
7.1072E-1	8.7575E-1	-9.0700E+2
7.1084E-1	8.7745E-1	-1.6760E+3
7.1084E-1	8.7794E-1	-1.5830E+3
7.1095E-1	8.7842E-1	-1.1070E+3
7.1107E-1	8.7696E-1	-9.5400E+2
7.1107E-1	8.7769E-1	-9.3400E+2
7.1119E-1	8.7696E-1	-1.1520E+3
7.1131E-1	8.7745E-1	-1.1900E+3
7.1142E-1	8.7939E-1	-4.9200E+2
7.1142E-1	8.7891E-1	-8.1000E+2
7.1154E-1	8.7866E-1	-4.8400E+2
7.1166E-1	8.7964E-1	-9.4900E+2
7.1166E-1	8.7915E-1	-7.1600E+2
7.1178E-1	8.7915E-1	-4.2400E+2
7.1189E-1	8.7769E-1	-1.0670E+3
7.1189E-1	8.8037E-1	-4.5900E+2
7.1201E-1	8.8085E-1	-5.5600E+2
7.1213E-1	8.8134E-1	-6.6900E+2
7.1225E-1	8.7818E-1	-4.0900E+2
7.1225E-1	8.7891E-1	1.1100E+2
7.1237E-1	8.7988E-1	-5.7100E+2
7.1248E-1	8.7964E-1	-3.6500E+2
7.1248E-1	8.8012E-1	-2.0100E+2
7.1260E-1	8.7939E-1	-4.3100E+2
7.1272E-1	8.8037E-1	-3.9100E+2
7.1272E-1	8.7794E-1	5.7300E+2
7.1284E-1	8.8085E-1	-4.2000E+1
7.1295E-1	8.7794E-1	-1.0000E+2
7.1295E-1	8.7891E-1	-5.9000E+1
7.1307E-1	8.7891E-1	-4.5000E+1
7.1319E-1	8.7842E-1	-3.6500E+2
7.1331E-1	8.7866E-1	-1.5400E+2
7.1331E-1	8.7866E-1	-2.7200E+2
7.1342E-1	8.7842E-1	-4.3100E+2
7.1354E-1	8.7721E-1	-1.8000E+2
7.1354E-1	8.7648E-1	-2.0000E+1
7.1366E-1	8.7866E-1	-5.9300E+2
7.1378E-1	8.7648E-1	-3.3700E+2
7.1378E-1	8.7624E-1	1.9100E+2
7.1389E-1	8.7818E-1	-8.6700E+2
7.1401E-1	8.7842E-1	7.0000E+1
7.1401E-1	8.7624E-1	-1.3600E+2
7.1413E-1	8.7599E-1	-8.7800E+2
7.1425E-1	8.7721E-1	-4.0700E+2
7.1437E-1	8.7551E-1	-8.3000E+1
7.1437E-1	8.7453E-1	-3.8000E+2
7.1448E-1	8.7794E-1	-2.5200E+2
7.1460E-1	8.7551E-1	-6.2500E+2
7.1460E-1	8.7721E-1	-1.0890E+3
7.1472E-1	8.7599E-1	-3.2600E+2
7.1484E-1	8.7502E-1	-6.7200E+2
7.1484E-1	8.7575E-1	-2.3300E+2
7.1495E-1	8.7478E-1	-3.8900E+2
7.1507E-1	8.7672E-1	-3.5200E+2
7.1519E-1	8.7526E-1	-3.9200E+2
7.1519E-1	8.7599E-1	-3.5900E+2
7.1531E-1	8.7453E-1	-5.7100E+2
7.1542E-1	8.7624E-1	-4.8000E+2
7.1542E-1	8.7721E-1	-9.7200E+2
7.1554E-1	8.7551E-1	1.1100E+2
7.1566E-1	8.7405E-1	-6.9500E+2
7.1566E-1	8.7429E-1	-5.7200E+2
7.1578E-1	8.7502E-1	-4.3500E+2
7.1590E-1	8.7502E-1	-1.0120E+3
7.1590E-1	8.7453E-1	-4.3600E+2
7.1601E-1	8.7502E-1	-1.4700E+2
7.1613E-1	8.7599E-1	-2.2400E+2
7.1625E-1	8.7672E-1	-8.4300E+2
7.1625E-1	8.7648E-1	-7.9000E+1
7.1637E-1	8.7526E-1	-6.4400E+2
7.1648E-1	8.7478E-1	-3.3100E+2
7.1648E-1	8.7599E-1	-2.2300E+2
7.1660E-1	8.7453E-1	-5.7500E+2
7.1672E-1	8.7526E-1	1.6400E+2
7.1672E-1	8.7405E-1	-3.4700E+2
7.1684E-1	8.7478E-1	-2.3600E+2
7.1695E-1	8.7624E-1	-5.1300E+2
7.1707E-1	8.7526E-1	-6.6900E+2
7.1707E-1	8.7648E-1	8.5000E+1
7.1719E-1	8.7575E-1	-5.6000E+2
7.1731E-1	8.7648E-1	-7.3300E+2
7.1731E-1	8.7526E-1	-2.3400E+2
7.1742E-1	8.7453E-1	-8.8900E+2
7.1754E-1	8.7696E-1	-3.4100E+2
7.1754E-1	8.7478E-1	-1.0410E+3
7.1766E-1	8.7526E-1	-6.7600E+2
7.1778E-1	8.7332E-1	-4.3500E+2
7.1790E-1	8.7453E-1	-3.3400E+2
7.1790E-1	8.7453E-1	-6.3300E+2
7.1801E-1	8.7502E-1	-5.4700E+2
7.1813E-1	8.7551E-1	-9.9600E+2
7.1813E-1	8.7575E-1	-4.4000E+2
7.1825E-1	8.7599E-1	-6.6800E+2
7.1837E-1	8.7551E-1	-1.0940E+3
7.1837E-1	8.7405E-1	-2.4500E+2
7.1848E-1	8.7551E-1	-4.5600E+2
7.1860E-1	8.7648E-1	-7.1900E+2
7.1860E-1	8.7551E-1	-9.3000E+2
7.1872E-1	8.7526E-1	-6.6600E+2
7.1884E-1	8.7696E-1	-7.5400E+2
7.1895E-1	8.7672E-1	-6.3400E+2
7.1895E-1	8.7624E-1	-7.8900E+2
7.1907E-1	8.7721E-1	-6.3300E+2
7.1919E-1	8.7696E-1	-6.7700E+2
7.1919E-1	8.7624E-1	-9.5200E+2
7.1931E-1	8.7624E-1	-9.7000E+1
7.1942E-1	8.7696E-1	-3.6100E+2
7.1942E-1	8.7769E-1	-4.1900E+2
7.1954E-1	8.7551E-1	-1.0220E+3
7.1966E-1	8.7745E-1	-6.4600E+2
7.1966E-1	8.7794E-1	-2.0900E+2
7.1978E-1	8.7672E-1	-5.6300E+2
7.1990E-1	8.7794E-1	-7.5600E+2
7.2001E-1	8.7648E-1	-4.0000E+2
7.2001E-1	8.7769E-1	-1.7300E+2
7.2013E-1	8.7794E-1	-5.9300E+2
7.2025E-1	8.7696E-1	-6.1400E+2
7.2025E-1	8.7794E-1	-8.5400E+2
7.2037E-1	8.7745E-1	-9.6300E+2
7.2048E-1	8.7599E-1	-4.7500E+2
7.2048E-1	8.7769E-1	-6.1300E+2
7.2060E-1	8.7721E-1	-1.1760E+3
7.2072E-1	8.7745E-1	-1.0200E+3
7.2084E-1	8.7866E-1	-8.5000E+1
7.2084E-1	8.7794E-1	-6.8300E+2
7.2095E-1	8.7866E-1	-4.1200E+2
7.2107E-1	8.7818E-1	-5.5000E+2
7.2107E-1	8.7939E-1	-5.5200E+2
7.2119E-1	8.7769E-1	-4.8400E+2
7.2131E-1	8.7842E-1	-4.1600E+2
7.2131E-1	8.7696E-1	-6.1000E+2
7.2142E-1	8.7891E-1	-1.1610E+3
7.2154E-1	8.7939E-1	-9.4100E+2
7.2166E-1	8.7842E-1	-6.7100E+2
7.2166E-1	8.7891E-1	-6.3200E+2
7.2178E-1	8.7939E-1	-3.8200E+2
7.2190E-1	8.7891E-1	-2.5400E+2
7.2190E-1	8.7866E-1	-7.6900E+2
7.2201E-1	8.7891E-1	-4.6600E+2
7.2213E-1	8.7818E-1	-3.4200E+2
7.2213E-1	8.7745E-1	-5.2000E+2
7.2225E-1	8.8085E-1	-1.0560E+3
7.2237E-1	8.7842E-1	-6.7500E+2
7.2248E-1	8.7891E-1	-8.9600E+2
7.2248E-1	8.7988E-1	-6.9200E+2
7.2260E-1	8.7988E-1	-1.1100E+3
7.2272E-1	8.7866E-1	-1.3540E+3
7.2272E-1	8.8182E-1	-8.3900E+2
7.2284E-1	8.8012E-1	-2.8000E+2
7.2295E-1	8.7964E-1	-1.0000E+3
7.2295E-1	8.7939E-1	-3.6800E+2
7.2307E-1	8.7964E-1	-7.2400E+2
7.2319E-1	8.8012E-1	-6.2700E+2
7.2319E-1	8.7915E-1	-5.6500E+2
7.2331E-1	8.8158E-1	-1.5500E+2
7.2343E-1	8.8061E-1	-5.3200E+2
7.2354E-1	8.8012E-1	-5.3600E+2
7.2354E-1	8.8134E-1	-4.8700E+2
7.2366E-1	8.7964E-1	-7.2500E+2
7.2378E-1	8.8012E-1	-8.1700E+2
7.2378E-1	8.8231E-1	-3.5100E+2
7.2390E-1	8.8207E-1	-8.1800E+2
7.2401E-1	8.8109E-1	-9.0300E+2
7.2401E-1	8.8158E-1	-4.0600E+2
7.2413E-1	8.8255E-1	-7.5000E+1
7.2425E-1	8.8231E-1	-7.2400E+2
7.2425E-1	8.8158E-1	-7.5300E+2
7.2437E-1	8.8158E-1	-1.2260E+3
7.2448E-1	8.8279E-1	-5.2100E+2
7.2460E-1	8.8231E-1	-1.7300E+2
7.2460E-1	8.8012E-1	-6.5600E+2
7.2472E-1	8.8134E-1	-3.2200E+2
7.2484E-1	8.8207E-1	-9.2900E+2
7.2484E-1	8.8255E-1	-3.4900E+2
7.2495E-1	8.8255E-1	-5.8400E+2
7.2507E-1	8.8279E-1	-6.2300E+2
7.2507E-1	8.8207E-1	-7.2300E+2
7.2519E-1	8.8304E-1	-6.1200E+2
7.2531E-1	8.8231E-1	-5.3700E+2
7.2543E-1	8.8279E-1	-6.4300E+2
7.2543E-1	8.8037E-1	-8.9500E+2
7.2554E-1	8.8279E-1	-9.7100E+2
7.2566E-1	8.8207E-1	-7.5800E+2
7.2566E-1	8.8231E-1	-2.7200E+2
7.2578E-1	8.8401E-1	-6.7500E+2
7.2590E-1	8.8304E-1	-6.4000E+2
7.2590E-1	8.8352E-1	-9.1500E+2
7.2601E-1	8.8328E-1	-6.9200E+2
7.2613E-1	8.8377E-1	7.6000E+1
7.2613E-1	8.8279E-1	-4.6100E+2
7.2625E-1	8.8304E-1	-1.3660E+3
7.2637E-1	8.8255E-1	-7.6100E+2
7.2648E-1	8.8377E-1	-7.7700E+2
7.2648E-1	8.8449E-1	-5.5800E+2
7.2660E-1	8.8474E-1	-2.8100E+2
7.2672E-1	8.8279E-1	-1.5400E+2
7.2672E-1	8.8474E-1	-6.4900E+2
7.2684E-1	8.8571E-1	-6.6700E+2
7.2695E-1	8.8328E-1	-5.7400E+2
7.2695E-1	8.8449E-1	-6.2100E+2
7.2707E-1	8.8449E-1	-6.5300E+2
7.2719E-1	8.8352E-1	-6.4200E+2
7.2731E-1	8.8304E-1	-6.2900E+2
7.2731E-1	8.8474E-1	-1.1840E+3
7.2743E-1	8.8425E-1	-8.8400E+2
7.2754E-1	8.8571E-1	-4.6200E+2
7.2754E-1	8.8644E-1	-1.4120E+3
7.2766E-1	8.8474E-1	-1.3000E+3
7.2778E-1	8.8620E-1	-7.5500E+2
7.2778E-1	8.8352E-1	-1.6400E+2
7.2790E-1	8.8838E-1	-7.4000E+2
7.2801E-1	8.8522E-1	-6.8900E+2
7.2813E-1	8.8522E-1	-7.2200E+2
7.2813E-1	8.8498E-1	-6.1000E+2
7.2825E-1	8.8571E-1	-5.2600E+2
7.2837E-1	8.8571E-1	-1.3640E+3
7.2837E-1	8.8717E-1	-1.1040E+3
7.2848E-1	8.8595E-1	-1.0050E+3
7.2860E-1	8.8571E-1	-9.1500E+2
7.2860E-1	8.8620E-1	-1.2590E+3
7.2872E-1	8.8595E-1	-1.1140E+3
7.2884E-1	8.8668E-1	-6.1100E+2
7.2884E-1	8.8595E-1	-5.6200E+2
