Aux out [V]	Aux in [V]	PDH out [a.u.]
-2.7100E-1	4.8341E-1	-2.2530E+3
-2.7088E-1	4.8754E-1	-2.1530E+3
-2.7088E-1	4.8803E-1	-2.2970E+3
-2.7077E-1	4.8973E-1	-1.8400E+3
-2.7077E-1	4.9264E-1	-3.4970E+3
-2.7065E-1	4.9799E-1	-2.7520E+3
-2.7065E-1	4.9556E-1	-2.9900E+3
-2.7053E-1	4.9896E-1	-2.8370E+3
-2.7053E-1	4.9945E-1	-2.9760E+3
-2.7041E-1	5.0455E-1	-3.6260E+3
-2.7041E-1	5.0236E-1	-3.4330E+3
-2.7030E-1	5.0115E-1	-2.7600E+3
-2.7030E-1	5.0430E-1	-3.5780E+3
-2.7018E-1	5.0965E-1	-3.6790E+3
-2.7006E-1	5.0722E-1	-3.8640E+3
-2.7006E-1	5.0795E-1	-4.2110E+3
-2.6994E-1	5.1767E-1	-3.7470E+3
-2.6994E-1	5.2423E-1	-4.7970E+3
-2.6983E-1	5.2131E-1	-4.3830E+3
-2.6983E-1	5.2301E-1	-4.5530E+3
-2.6971E-1	5.3613E-1	-5.0240E+3
-2.6971E-1	5.3273E-1	-5.1000E+3
-2.6959E-1	5.3467E-1	-5.1520E+3
-2.6959E-1	5.4002E-1	-5.8700E+3
-2.6947E-1	5.4973E-1	-6.0910E+3
-2.6947E-1	5.6164E-1	-5.2280E+3
-2.6936E-1	5.6382E-1	-5.2590E+3
-2.6936E-1	5.6868E-1	-4.9920E+3
-2.6924E-1	5.7548E-1	-4.6150E+3
-2.6924E-1	5.7330E-1	-5.0280E+3
-2.6912E-1	5.8204E-1	-4.0850E+3
-2.6912E-1	5.8666E-1	-3.5300E+3
-2.6900E-1	5.8302E-1	-4.5370E+3
-2.6900E-1	5.8374E-1	-4.3070E+3
-2.6888E-1	5.8957E-1	-2.2980E+3
-2.6888E-1	5.9127E-1	-2.5090E+3
-2.6877E-1	5.9103E-1	-1.8900E+3
-2.6877E-1	5.9200E-1	-1.2200E+3
-2.6865E-1	5.9249E-1	1.1470E+3
-2.6865E-1	5.9200E-1	8.4500E+2
-2.6853E-1	5.9152E-1	1.1300E+2
-2.6853E-1	5.8982E-1	9.5600E+2
-2.6841E-1	5.9055E-1	1.1520E+3
-2.6841E-1	5.9127E-1	4.0800E+2
-2.6830E-1	5.9055E-1	1.6260E+3
-2.6818E-1	5.8787E-1	1.9020E+3
-2.6818E-1	5.8350E-1	2.7570E+3
-2.6806E-1	5.8569E-1	2.3010E+3
-2.6806E-1	5.8253E-1	3.0460E+3
-2.6794E-1	5.7403E-1	3.7010E+3
-2.6794E-1	5.6577E-1	4.1590E+3
-2.6783E-1	5.6941E-1	4.4510E+3
-2.6783E-1	5.6115E-1	4.8970E+3
-2.6771E-1	5.5775E-1	5.3950E+3
-2.6771E-1	5.4925E-1	5.4770E+3
-2.6759E-1	5.5338E-1	5.2970E+3
-2.6759E-1	5.4779E-1	5.5920E+3
-2.6747E-1	5.3273E-1	5.1860E+3
-2.6747E-1	5.2908E-1	4.7940E+3
-2.6735E-1	5.3346E-1	5.2010E+3
-2.6735E-1	5.2811E-1	5.1000E+3
-2.6724E-1	5.1718E-1	4.5480E+3
-2.6724E-1	5.1645E-1	4.3760E+3
-2.6712E-1	5.1864E-1	4.0200E+3
-2.6712E-1	5.1354E-1	4.6420E+3
-2.6700E-1	5.0333E-1	4.1610E+3
-2.6700E-1	5.0479E-1	4.0930E+3
-2.6688E-1	5.0236E-1	4.0540E+3
-2.6688E-1	4.9677E-1	3.5910E+3
-2.6677E-1	4.9167E-1	3.7140E+3
-2.6677E-1	4.9046E-1	3.2680E+3
-2.6665E-1	4.8657E-1	3.1650E+3
-2.6665E-1	4.8536E-1	2.6560E+3
-2.6653E-1	4.8511E-1	2.7560E+3
-2.6653E-1	4.8341E-1	3.3330E+3
-2.6641E-1	4.8487E-1	2.7800E+3
-2.6630E-1	4.7783E-1	2.5920E+3
-2.6630E-1	4.7880E-1	2.2430E+3
-2.6618E-1	4.7880E-1	2.9090E+3
-2.6618E-1	4.7661E-1	2.6330E+3
-2.6606E-1	4.7345E-1	2.0960E+3
-2.6606E-1	4.6859E-1	1.3940E+3
-2.6594E-1	4.6884E-1	1.5370E+3
-2.6594E-1	4.6762E-1	2.1710E+3
-2.6583E-1	4.6349E-1	1.5130E+3
-2.6583E-1	4.6131E-1	8.9100E+2
-2.6571E-1	4.6203E-1	1.5540E+3
-2.6571E-1	4.6228E-1	1.9800E+3
-2.6559E-1	4.5669E-1	1.4420E+3
-2.6559E-1	4.5426E-1	1.5020E+3
-2.6547E-1	4.5475E-1	1.3030E+3
-2.6547E-1	4.5353E-1	8.8300E+2
-2.6535E-1	4.5305E-1	1.0360E+3
-2.6535E-1	4.5232E-1	1.0820E+3
-2.6524E-1	4.5062E-1	1.1220E+3
-2.6524E-1	4.4989E-1	8.5700E+2
-2.6512E-1	4.4892E-1	8.2000E+2
-2.6512E-1	4.4746E-1	1.1870E+3
-2.6500E-1	4.4576E-1	1.2730E+3
-2.6500E-1	4.4552E-1	3.5900E+2
-2.6488E-1	4.4454E-1	1.4160E+3
-2.6488E-1	4.4430E-1	7.4400E+2
-2.6477E-1	4.4236E-1	8.0000E+2
-2.6477E-1	4.4139E-1	6.8800E+2
-2.6465E-1	4.4333E-1	-6.4000E+1
-2.6465E-1	4.4236E-1	3.0800E+2
-2.6453E-1	4.4309E-1	-9.8000E+1
-2.6441E-1	4.4114E-1	7.2900E+2
-2.6441E-1	4.4090E-1	7.8300E+2
-2.6430E-1	4.4090E-1	-2.1400E+2
-2.6430E-1	4.3847E-1	4.8500E+2
-2.6418E-1	4.3823E-1	7.2900E+2
-2.6418E-1	4.3774E-1	-1.0600E+2
-2.6406E-1	4.3677E-1	-9.3000E+1
-2.6406E-1	4.3847E-1	7.0100E+2
-2.6394E-1	4.3750E-1	5.7100E+2
-2.6394E-1	4.3628E-1	5.3200E+2
-2.6383E-1	4.3531E-1	4.1300E+2
-2.6383E-1	4.3628E-1	1.2000E+2
-2.6371E-1	4.3555E-1	1.6900E+2
-2.6371E-1	4.3313E-1	-2.3600E+2
-2.6359E-1	4.3313E-1	3.6600E+2
-2.6359E-1	4.3410E-1	2.4200E+2
-2.6347E-1	4.2972E-1	-2.0400E+2
-2.6347E-1	4.3240E-1	4.9300E+2
-2.6335E-1	4.3070E-1	4.8700E+2
-2.6335E-1	4.3142E-1	4.0300E+2
-2.6324E-1	4.3094E-1	4.6000E+1
-2.6324E-1	4.3094E-1	3.0300E+2
-2.6312E-1	4.2948E-1	-2.3000E+1
-2.6312E-1	4.2997E-1	-2.9000E+1
-2.6300E-1	4.2778E-1	2.5200E+2
-2.6300E-1	4.2900E-1	1.6200E+2
-2.6288E-1	4.2900E-1	4.6700E+2
-2.6288E-1	4.2851E-1	1.3900E+2
-2.6277E-1	4.2875E-1	7.1000E+2
-2.6277E-1	4.2924E-1	5.9000E+1
-2.6265E-1	4.2948E-1	8.4000E+1
-2.6253E-1	4.2754E-1	7.2000E+1
-2.6253E-1	4.2730E-1	-3.2600E+2
-2.6241E-1	4.2730E-1	-1.1300E+2
-2.6241E-1	4.2559E-1	4.1700E+2
-2.6230E-1	4.2705E-1	-9.6000E+1
-2.6230E-1	4.2584E-1	-3.1000E+1
-2.6218E-1	4.2705E-1	2.0600E+2
-2.6218E-1	4.2511E-1	-2.6700E+2
-2.6206E-1	4.2487E-1	-2.1800E+2
-2.6206E-1	4.2584E-1	-1.0100E+2
-2.6194E-1	4.2535E-1	-5.9800E+2
-2.6194E-1	4.2414E-1	-6.7000E+1
-2.6183E-1	4.2414E-1	-2.1500E+2
-2.6183E-1	4.2414E-1	1.3900E+2
-2.6171E-1	4.2292E-1	2.7600E+2
-2.6171E-1	4.2292E-1	-6.5600E+2
-2.6159E-1	4.2389E-1	-4.0000E+1
-2.6159E-1	4.2317E-1	-6.1900E+2
-2.6147E-1	4.2122E-1	-2.4000E+1
-2.6147E-1	4.2365E-1	4.0000E+0
-2.6135E-1	4.2341E-1	-1.8600E+2
-2.6135E-1	4.2268E-1	-2.5000E+1
-2.6124E-1	4.2268E-1	4.0000E+0
-2.6124E-1	4.2146E-1	-1.3000E+1
-2.6112E-1	4.2219E-1	-3.2100E+2
-2.6112E-1	4.2219E-1	6.2200E+2
-2.6100E-1	4.2074E-1	8.7000E+1
-2.6100E-1	4.2146E-1	3.7500E+2
-2.6088E-1	4.2195E-1	-1.1800E+2
-2.6088E-1	4.2146E-1	-4.6700E+2
-2.6077E-1	4.2074E-1	2.8000E+2
-2.6065E-1	4.1928E-1	4.4000E+2
-2.6065E-1	4.1952E-1	-2.8300E+2
-2.6053E-1	4.2098E-1	2.1400E+2
-2.6053E-1	4.2098E-1	8.0000E+1
-2.6041E-1	4.2268E-1	-5.1200E+2
-2.6041E-1	4.2074E-1	-2.4300E+2
-2.6030E-1	4.1928E-1	-6.7000E+2
-2.6030E-1	4.2098E-1	1.8000E+2
-2.6018E-1	4.1904E-1	-3.7900E+2
-2.6018E-1	4.1928E-1	1.4000E+2
-2.6006E-1	4.2098E-1	5.8900E+2
-2.6006E-1	4.2049E-1	1.0000E+2
-2.5994E-1	4.1831E-1	-4.5200E+2
-2.5994E-1	4.1952E-1	-3.1700E+2
-2.5983E-1	4.1879E-1	1.0300E+2
-2.5983E-1	4.2074E-1	-5.0200E+2
-2.5971E-1	4.1976E-1	-1.7700E+2
-2.5971E-1	4.1831E-1	-1.4400E+2
-2.5959E-1	4.2025E-1	4.6500E+2
-2.5959E-1	4.1952E-1	2.1300E+2
-2.5947E-1	4.1806E-1	1.1000E+2
-2.5947E-1	4.1758E-1	-1.5600E+2
-2.5935E-1	4.1782E-1	-1.0100E+2
-2.5935E-1	4.1928E-1	-6.0000E+1
-2.5924E-1	4.1806E-1	-2.6600E+2
-2.5924E-1	4.1855E-1	4.0700E+2
-2.5912E-1	4.1976E-1	3.2000E+2
-2.5912E-1	4.2001E-1	2.7600E+2
-2.5900E-1	4.1904E-1	-4.5200E+2
-2.5900E-1	4.1831E-1	-3.1400E+2
-2.5888E-1	4.1855E-1	-2.4900E+2
-2.5877E-1	4.1904E-1	-2.0500E+2
-2.5877E-1	4.1806E-1	-6.2000E+2
-2.5877E-1	4.1855E-1	6.5000E+1
-2.5865E-1	4.1782E-1	-3.4700E+2
-2.5853E-1	4.1831E-1	-2.4500E+2
-2.5853E-1	4.1831E-1	-3.9400E+2
-2.5841E-1	4.1831E-1	-4.9800E+2
-2.5841E-1	4.1879E-1	-3.5000E+2
-2.5830E-1	4.1928E-1	-2.7000E+1
-2.5830E-1	4.1928E-1	-3.9700E+2
-2.5818E-1	4.1782E-1	-2.3600E+2
-2.5818E-1	4.1733E-1	-2.3000E+2
-2.5806E-1	4.1806E-1	2.7400E+2
-2.5806E-1	4.1952E-1	-4.3000E+2
-2.5794E-1	4.1782E-1	-4.8100E+2
-2.5794E-1	4.1879E-1	-7.3200E+2
-2.5782E-1	4.1782E-1	-6.9100E+2
-2.5782E-1	4.1904E-1	-6.8800E+2
-2.5771E-1	4.1904E-1	-7.5900E+2
-2.5771E-1	4.1782E-1	-7.3200E+2
-2.5759E-1	4.1904E-1	-7.4700E+2
-2.5759E-1	4.1952E-1	-9.8200E+2
-2.5747E-1	4.1904E-1	-7.8900E+2
-2.5747E-1	4.1855E-1	-6.6900E+2
-2.5735E-1	4.2025E-1	-9.2900E+2
-2.5735E-1	4.2025E-1	-1.1400E+2
-2.5724E-1	4.2098E-1	-4.7700E+2
-2.5724E-1	4.2025E-1	-5.9800E+2
-2.5712E-1	4.1952E-1	-1.1260E+3
-2.5712E-1	4.2049E-1	-5.6300E+2
-2.5700E-1	4.2001E-1	-1.0280E+3
-2.5700E-1	4.2122E-1	-9.1000E+2
-2.5688E-1	4.1928E-1	-4.9000E+2
-2.5688E-1	4.2122E-1	-8.4500E+2
-2.5677E-1	4.2389E-1	-1.2700E+3
-2.5665E-1	4.2341E-1	-1.2120E+3
-2.5665E-1	4.2414E-1	-1.4380E+3
-2.5653E-1	4.2268E-1	-1.7180E+3
-2.5653E-1	4.2292E-1	-1.6230E+3
-2.5641E-1	4.2341E-1	-1.2060E+3
-2.5641E-1	4.2341E-1	-1.5690E+3
-2.5630E-1	4.2559E-1	-1.0900E+3
-2.5630E-1	4.2559E-1	-1.7550E+3
-2.5618E-1	4.2778E-1	-1.6500E+3
-2.5618E-1	4.2851E-1	-1.9220E+3
-2.5606E-1	4.2875E-1	-1.4860E+3
-2.5606E-1	4.2924E-1	-1.9130E+3
-2.5594E-1	4.3094E-1	-1.1570E+3
-2.5594E-1	4.3118E-1	-1.9370E+3
-2.5582E-1	4.3094E-1	-2.2610E+3
-2.5582E-1	4.3215E-1	-1.3170E+3
-2.5571E-1	4.3385E-1	-1.8590E+3
-2.5571E-1	4.3313E-1	-1.9810E+3
-2.5559E-1	4.3458E-1	-1.8180E+3
-2.5559E-1	4.3580E-1	-1.5030E+3
-2.5547E-1	4.3628E-1	-3.2100E+2
-2.5547E-1	4.3483E-1	-1.4500E+2
-2.5535E-1	4.3701E-1	-7.2200E+2
-2.5535E-1	4.3361E-1	-7.7200E+2
-2.5524E-1	4.3555E-1	-1.0190E+3
-2.5524E-1	4.3677E-1	2.2000E+1
-2.5512E-1	4.3653E-1	-4.2100E+2
-2.5512E-1	4.3555E-1	-4.9000E+1
-2.5500E-1	4.3604E-1	-7.0700E+2
-2.5500E-1	4.3628E-1	1.4200E+2
-2.5488E-1	4.3531E-1	4.1600E+2
-2.5477E-1	4.3458E-1	7.5400E+2
-2.5477E-1	4.3555E-1	4.0400E+2
-2.5465E-1	4.3555E-1	6.6400E+2
-2.5465E-1	4.3337E-1	6.0100E+2
-2.5453E-1	4.3240E-1	1.6640E+3
-2.5453E-1	4.3410E-1	1.1800E+3
-2.5441E-1	4.3264E-1	7.2600E+2
-2.5441E-1	4.3167E-1	1.0880E+3
-2.5430E-1	4.2730E-1	9.4200E+2
-2.5430E-1	4.2559E-1	1.1420E+3
-2.5418E-1	4.2754E-1	8.5900E+2
-2.5418E-1	4.2559E-1	9.0600E+2
-2.5406E-1	4.2535E-1	1.0070E+3
-2.5406E-1	4.2632E-1	9.0700E+2
-2.5394E-1	4.2268E-1	1.0220E+3
-2.5394E-1	4.2389E-1	8.7600E+2
-2.5382E-1	4.2317E-1	6.0800E+2
-2.5382E-1	4.2389E-1	6.3800E+2
-2.5371E-1	4.2195E-1	3.1500E+2
-2.5371E-1	4.2219E-1	8.4300E+2
-2.5359E-1	4.2098E-1	3.6000E+2
-2.5359E-1	4.2171E-1	5.3800E+2
-2.5347E-1	4.2049E-1	-1.1600E+2
-2.5347E-1	4.2171E-1	5.2000E+1
-2.5335E-1	4.2219E-1	-6.0000E+1
-2.5335E-1	4.2025E-1	8.6300E+2
-2.5324E-1	4.2001E-1	2.1800E+2
-2.5324E-1	4.1976E-1	3.4500E+2
-2.5312E-1	4.2001E-1	3.0000E+2
-2.5312E-1	4.1952E-1	-1.4100E+2
-2.5300E-1	4.2122E-1	4.7000E+2
-2.5288E-1	4.1952E-1	6.7000E+1
-2.5288E-1	4.1928E-1	2.5300E+2
-2.5277E-1	4.1879E-1	-3.7900E+2
-2.5277E-1	4.1855E-1	-2.8300E+2
-2.5265E-1	4.1855E-1	1.1500E+2
-2.5265E-1	4.1952E-1	-2.7900E+2
-2.5253E-1	4.1928E-1	-2.1100E+2
-2.5253E-1	4.1782E-1	-1.0300E+2
-2.5241E-1	4.1806E-1	4.5100E+2
-2.5241E-1	4.1904E-1	2.5500E+2
-2.5230E-1	4.1831E-1	8.3000E+1
-2.5230E-1	4.1806E-1	-5.9800E+2
-2.5218E-1	4.1904E-1	-2.0500E+2
-2.5218E-1	4.1685E-1	-2.5200E+2
-2.5206E-1	4.1831E-1	3.3000E+1
-2.5206E-1	4.1879E-1	-2.5000E+1
-2.5194E-1	4.1782E-1	-5.5100E+2
-2.5194E-1	4.1806E-1	-6.8000E+1
-2.5182E-1	4.1685E-1	-3.2500E+2
-2.5182E-1	4.1831E-1	-2.9800E+2
-2.5171E-1	4.1806E-1	-1.3200E+2
-2.5171E-1	4.1758E-1	-6.8100E+2
-2.5159E-1	4.1709E-1	-8.7700E+2
-2.5159E-1	4.1758E-1	2.4700E+2
-2.5147E-1	4.1758E-1	-2.4700E+2
-2.5147E-1	4.1661E-1	-1.0700E+2
-2.5135E-1	4.1879E-1	-3.5300E+2
-2.5135E-1	4.1758E-1	4.5300E+2
-2.5124E-1	4.1758E-1	-5.5800E+2
-2.5124E-1	4.1782E-1	-1.1510E+3
-2.5112E-1	4.1831E-1	-3.0200E+2
-2.5100E-1	4.1782E-1	-3.8900E+2
-2.5100E-1	4.1733E-1	-5.3400E+2
-2.5088E-1	4.1879E-1	5.5000E+1
-2.5088E-1	4.1782E-1	-4.0700E+2
-2.5077E-1	4.1709E-1	-1.9800E+2
-2.5077E-1	4.1831E-1	-3.4900E+2
-2.5065E-1	4.1831E-1	-5.9000E+1
-2.5065E-1	4.1855E-1	1.9700E+2
-2.5053E-1	4.1855E-1	-1.3100E+2
-2.5053E-1	4.1831E-1	-2.2900E+2
-2.5041E-1	4.1831E-1	-7.1300E+2
-2.5041E-1	4.1709E-1	-6.1100E+2
-2.5029E-1	4.1879E-1	-1.9100E+2
-2.5029E-1	4.1904E-1	-8.9000E+2
-2.5018E-1	4.1758E-1	-8.5400E+2
-2.5018E-1	4.1952E-1	-2.3200E+2
-2.5006E-1	4.1952E-1	-1.4000E+2
-2.5006E-1	4.1855E-1	7.0000E+0
-2.4994E-1	4.1831E-1	2.3800E+2
-2.4994E-1	4.1879E-1	-4.8000E+2
-2.4982E-1	4.1806E-1	-7.3300E+2
-2.4982E-1	4.1831E-1	-2.2700E+2
-2.4971E-1	4.1685E-1	-1.0800E+2
-2.4971E-1	4.2001E-1	-5.1300E+2
-2.4959E-1	4.1904E-1	-6.1400E+2
-2.4959E-1	4.1952E-1	-1.0700E+2
-2.4947E-1	4.1976E-1	1.1000E+2
-2.4947E-1	4.1976E-1	-1.1790E+3
-2.4935E-1	4.1879E-1	-1.0240E+3
-2.4935E-1	4.1928E-1	-4.4300E+2
-2.4924E-1	4.1831E-1	-6.3400E+2
-2.4912E-1	4.1879E-1	-7.2600E+2
-2.4912E-1	4.2025E-1	-5.4900E+2
-2.4900E-1	4.1976E-1	-6.7000E+2
-2.4900E-1	4.2074E-1	-7.9200E+2
-2.4888E-1	4.1855E-1	2.0100E+2
-2.4888E-1	4.2025E-1	-6.8700E+2
-2.4877E-1	4.1782E-1	-1.0590E+3
-2.4877E-1	4.2122E-1	7.6000E+1
-2.4865E-1	4.1904E-1	-3.9700E+2
-2.4865E-1	4.2001E-1	9.1000E+1
-2.4853E-1	4.2025E-1	-1.1360E+3
-2.4853E-1	4.2098E-1	-9.2700E+2
-2.4841E-1	4.2049E-1	-7.0900E+2
-2.4841E-1	4.1952E-1	-3.5600E+2
-2.4829E-1	4.1855E-1	-2.1100E+2
-2.4829E-1	4.2098E-1	-1.3300E+2
-2.4818E-1	4.2049E-1	-3.5200E+2
-2.4818E-1	4.2195E-1	-1.0450E+3
-2.4806E-1	4.2049E-1	-8.7000E+2
-2.4806E-1	4.2317E-1	-3.4200E+2
-2.4794E-1	4.2001E-1	-1.7800E+2
-2.4794E-1	4.2268E-1	-6.6600E+2
-2.4782E-1	4.2049E-1	-4.5400E+2
-2.4782E-1	4.2122E-1	-1.2300E+2
-2.4771E-1	4.2171E-1	-2.1000E+1
-2.4771E-1	4.2171E-1	-1.0660E+3
-2.4759E-1	4.2122E-1	-6.3400E+2
-2.4759E-1	4.2049E-1	-9.4400E+2
-2.4747E-1	4.2195E-1	-3.1100E+2
-2.4747E-1	4.2098E-1	-5.8300E+2
-2.4735E-1	4.2098E-1	-4.2200E+2
-2.4724E-1	4.2244E-1	-7.9300E+2
-2.4724E-1	4.2195E-1	-5.2400E+2
-2.4712E-1	4.2244E-1	-9.6300E+2
-2.4712E-1	4.2146E-1	-8.1300E+2
-2.4700E-1	4.2171E-1	-4.0000E+2
-2.4700E-1	4.2122E-1	1.8900E+2
-2.4688E-1	4.2146E-1	-5.6100E+2
-2.4688E-1	4.2268E-1	2.9200E+2
-2.4677E-1	4.2268E-1	-8.3300E+2
-2.4677E-1	4.2268E-1	-6.3900E+2
-2.4665E-1	4.2341E-1	-4.0500E+2
-2.4665E-1	4.2389E-1	-9.2300E+2
-2.4653E-1	4.2438E-1	-9.1400E+2
-2.4653E-1	4.2268E-1	-2.9800E+2
-2.4641E-1	4.2389E-1	-5.0200E+2
-2.4641E-1	4.2268E-1	-6.3200E+2
-2.4629E-1	4.2511E-1	-5.5600E+2
-2.4629E-1	4.2462E-1	-4.9900E+2
-2.4618E-1	4.2414E-1	-1.9900E+2
-2.4618E-1	4.2462E-1	-9.1700E+2
-2.4606E-1	4.2438E-1	-8.6300E+2
-2.4606E-1	4.2414E-1	-8.2800E+2
-2.4594E-1	4.2389E-1	-4.8900E+2
-2.4594E-1	4.2438E-1	8.6000E+1
-2.4582E-1	4.2608E-1	-5.6300E+2
-2.4582E-1	4.2438E-1	-1.2100E+2
-2.4571E-1	4.2632E-1	-3.0600E+2
-2.4571E-1	4.2559E-1	-6.5300E+2
-2.4559E-1	4.2559E-1	-2.0900E+2
-2.4559E-1	4.2414E-1	-4.7200E+2
-2.4547E-1	4.2657E-1	-6.5000E+2
-2.4535E-1	4.2487E-1	-1.0590E+3
-2.4535E-1	4.2657E-1	-6.1500E+2
-2.4524E-1	4.2511E-1	-4.2600E+2
-2.4524E-1	4.2608E-1	-5.9900E+2
-2.4512E-1	4.2681E-1	-1.0810E+3
-2.4512E-1	4.2608E-1	-3.3100E+2
-2.4500E-1	4.2681E-1	-9.4400E+2
-2.4500E-1	4.2705E-1	-8.6000E+1
-2.4488E-1	4.2754E-1	-6.9900E+2
-2.4488E-1	4.2657E-1	-5.7600E+2
-2.4477E-1	4.2632E-1	-3.2600E+2
-2.4477E-1	4.2705E-1	-7.7300E+2
-2.4465E-1	4.2778E-1	-7.6700E+2
-2.4465E-1	4.2972E-1	-1.1500E+2
-2.4453E-1	4.2827E-1	-1.6600E+2
-2.4453E-1	4.2851E-1	-5.1900E+2
-2.4441E-1	4.2851E-1	-7.1100E+2
-2.4441E-1	4.2730E-1	-7.4900E+2
-2.4429E-1	4.2851E-1	-5.6700E+2
-2.4429E-1	4.2754E-1	-1.0080E+3
-2.4418E-1	4.3142E-1	-5.3700E+2
-2.4418E-1	4.2924E-1	-5.7800E+2
-2.4406E-1	4.2997E-1	-6.0200E+2
-2.4406E-1	4.2875E-1	-3.7700E+2
-2.4394E-1	4.2948E-1	-9.9000E+2
-2.4394E-1	4.2997E-1	-9.4700E+2
-2.4382E-1	4.2948E-1	-6.9100E+2
-2.4382E-1	4.2997E-1	-6.1000E+2
-2.4371E-1	4.3021E-1	-6.3900E+2
-2.4371E-1	4.2948E-1	-8.9700E+2
