Aux out [V]	Aux in [V]	PDH out [a.u.]
-5.0702E-1	8.3591E-1	9.5000E+2
-5.0667E-1	8.3226E-1	6.9300E+2
-5.0631E-1	8.2789E-1	1.1610E+3
-5.0596E-1	8.2546E-1	5.9500E+2
-5.0561E-1	8.2473E-1	8.0000E+1
-5.0526E-1	8.2230E-1	-1.9700E+2
-5.0490E-1	8.1987E-1	3.1700E+2
-5.0467E-1	8.2036E-1	-2.3500E+2
-5.0431E-1	8.1793E-1	1.0300E+2
-5.0396E-1	8.1623E-1	1.6700E+2
-5.0361E-1	8.1477E-1	8.4000E+1
-5.0325E-1	8.1356E-1	-2.9200E+2
-5.0290E-1	8.1162E-1	6.0400E+2
-5.0255E-1	8.1210E-1	4.5200E+2
-5.0220E-1	8.1137E-1	1.7100E+2
-5.0196E-1	8.1016E-1	3.6000E+1
-5.0149E-1	8.0943E-1	-1.0000E+2
-5.0125E-1	8.1016E-1	-5.6000E+2
-5.0090E-1	8.0578E-1	4.8900E+2
-5.0055E-1	8.0554E-1	7.7000E+1
-5.0020E-1	8.0797E-1	-5.2000E+1
-4.9984E-1	8.0554E-1	-8.0000E+1
-4.9949E-1	8.0603E-1	1.5000E+1
-4.9914E-1	8.0481E-1	-3.5100E+2
-4.9878E-1	8.0627E-1	1.9100E+2
-4.9855E-1	8.0506E-1	-4.7100E+2
-4.9808E-1	8.0481E-1	-2.4000E+2
-4.9784E-1	8.0384E-1	-4.9400E+2
-4.9749E-1	8.0360E-1	2.2000E+2
-4.9714E-1	8.0578E-1	-3.5900E+2
-4.9678E-1	8.0506E-1	-7.9600E+2
-4.9643E-1	8.0481E-1	-7.0000E+2
-4.9608E-1	8.0578E-1	-5.2700E+2
-4.9573E-1	8.0797E-1	-5.9000E+1
-4.9537E-1	8.0870E-1	-9.6000E+1
-4.9514E-1	8.0967E-1	-1.1100E+3
-4.9478E-1	8.1404E-1	-1.0740E+3
-4.9443E-1	8.1793E-1	-1.3830E+3
-4.9408E-1	8.2522E-1	-2.1440E+3
-4.9372E-1	8.3056E-1	-2.2740E+3
-4.9337E-1	8.3882E-1	-2.3640E+3
-4.9302E-1	8.4903E-1	-3.4700E+3
-4.9267E-1	8.6069E-1	-3.5280E+3
-4.9231E-1	8.7332E-1	-2.7820E+3
-4.9196E-1	8.8279E-1	-2.1990E+3
-4.9172E-1	8.8377E-1	-8.4400E+2
-4.9137E-1	8.8109E-1	1.9610E+3
-4.9102E-1	8.6652E-1	3.1010E+3
-4.9067E-1	8.4684E-1	3.5460E+3
-4.9031E-1	8.3639E-1	2.0660E+3
-4.8996E-1	8.2716E-1	2.1620E+3
-4.8961E-1	8.1623E-1	1.8810E+3
-4.8925E-1	8.0700E-1	1.0860E+3
-4.8890E-1	7.9947E-1	7.8000E+2
-4.8855E-1	7.9582E-1	6.4800E+2
-4.8831E-1	7.9218E-1	8.0400E+2
-4.8796E-1	7.8999E-1	3.4700E+2
-4.8761E-1	7.8635E-1	2.9900E+2
-4.8725E-1	7.8319E-1	3.6900E+2
-4.8690E-1	7.8028E-1	5.0200E+2
-4.8655E-1	7.7833E-1	3.2900E+2
-4.8619E-1	7.7688E-1	-1.6000E+2
-4.8584E-1	7.7590E-1	-5.5000E+1
-4.8549E-1	7.7396E-1	-5.3100E+2
-4.8514E-1	7.7153E-1	3.0000E+0
-4.8490E-1	7.6983E-1	-2.7400E+2
-4.8455E-1	7.6813E-1	-3.4000E+1
-4.8419E-1	7.6862E-1	3.2400E+2
-4.8384E-1	7.6740E-1	-1.9700E+2
-4.8349E-1	7.6570E-1	-5.9400E+2
-4.8314E-1	7.6521E-1	2.4100E+2
-4.8278E-1	7.6351E-1	-1.9300E+2
-4.8243E-1	7.6254E-1	3.0900E+2
-4.8208E-1	7.6036E-1	-4.0400E+2
-4.8172E-1	7.6060E-1	1.7700E+2
-4.8149E-1	7.6084E-1	-8.8000E+2
-4.8114E-1	7.5841E-1	-2.4000E+2
-4.8078E-1	7.5841E-1	-6.6500E+2
-4.8043E-1	7.5671E-1	2.3000E+1
-4.8008E-1	7.5477E-1	6.3500E+2
-4.7972E-1	7.5623E-1	-5.7500E+2
-4.7937E-1	7.5598E-1	-2.8100E+2
-4.7914E-1	7.5112E-1	-2.6000E+2
-4.7866E-1	7.5428E-1	-1.9400E+2
-4.7831E-1	7.5210E-1	-3.0500E+2
-4.7808E-1	7.5210E-1	-1.8000E+1
-4.7772E-1	7.5331E-1	-2.4000E+2
-4.7737E-1	7.5161E-1	-3.3400E+2
-4.7702E-1	7.5161E-1	-3.2500E+2
-4.7666E-1	7.4967E-1	-1.1000E+1
-4.7631E-1	7.4894E-1	-5.8600E+2
-4.7596E-1	7.4797E-1	3.0600E+2
-4.7572E-1	7.4821E-1	-3.8000E+2
-4.7537E-1	7.4870E-1	-1.1270E+3
-4.7502E-1	7.4821E-1	8.0000E+0
-4.7466E-1	7.4797E-1	-4.1000E+1
-4.7431E-1	7.4675E-1	-2.3800E+2
-4.7396E-1	7.4627E-1	-1.4600E+2
-4.7361E-1	7.4651E-1	-4.5300E+2
-4.7325E-1	7.4554E-1	-7.8000E+1
-4.7290E-1	7.4602E-1	-7.0300E+2
-4.7255E-1	7.4602E-1	-7.6000E+1
-4.7231E-1	7.4457E-1	-2.9300E+2
-4.7196E-1	7.4602E-1	1.0400E+2
-4.7161E-1	7.4359E-1	-7.3700E+2
-4.7125E-1	7.4651E-1	-6.6700E+2
-4.7090E-1	7.4529E-1	-7.0000E+0
-4.7055E-1	7.4602E-1	1.0000E+1
-4.7019E-1	7.4457E-1	-5.0000E+1
-4.6984E-1	7.4359E-1	-2.0900E+2
-4.6949E-1	7.4481E-1	-2.2400E+2
-4.6913E-1	7.4359E-1	-7.8200E+2
-4.6890E-1	7.4359E-1	-2.4800E+2
-4.6855E-1	7.4481E-1	7.0000E+0
-4.6819E-1	7.4481E-1	-2.3200E+2
-4.6784E-1	7.4432E-1	-2.9400E+2
-4.6749E-1	7.4505E-1	-1.3000E+1
-4.6713E-1	7.4505E-1	-1.6500E+2
-4.6678E-1	7.4578E-1	-4.6600E+2
-4.6643E-1	7.4505E-1	-3.3400E+2
-4.6608E-1	7.4675E-1	-8.5400E+2
-4.6572E-1	7.4675E-1	-6.1200E+2
-4.6549E-1	7.4651E-1	-1.1260E+3
-4.6513E-1	7.4627E-1	-6.0300E+2
-4.6478E-1	7.4991E-1	-1.4090E+3
-4.6443E-1	7.5137E-1	-1.8940E+3
-4.6408E-1	7.5283E-1	-1.6990E+3
-4.6372E-1	7.5696E-1	-2.1090E+3
-4.6337E-1	7.5768E-1	-1.6880E+3
-4.6302E-1	7.6254E-1	-1.3190E+3
-4.6266E-1	7.6254E-1	-1.7100E+2
-4.6231E-1	7.6303E-1	7.2000E+2
-4.6208E-1	7.5963E-1	8.6700E+2
-4.6172E-1	7.5841E-1	1.3090E+3
-4.6137E-1	7.5477E-1	7.4400E+2
-4.6102E-1	7.5210E-1	8.7600E+2
-4.6066E-1	7.5185E-1	-3.4900E+2
-4.6031E-1	7.5088E-1	2.1800E+2
-4.5996E-1	7.4821E-1	-3.4700E+2
-4.5960E-1	7.4991E-1	-3.0000E+1
-4.5937E-1	7.4918E-1	-5.9000E+2
-4.5890E-1	7.4748E-1	-2.2700E+2
-4.5866E-1	7.4991E-1	-9.3100E+2
-4.5831E-1	7.4845E-1	-6.3700E+2
-4.5796E-1	7.4870E-1	-3.7400E+2
-4.5760E-1	7.4772E-1	-3.0200E+2
-4.5725E-1	7.4845E-1	-3.8300E+2
-4.5690E-1	7.5137E-1	-7.5300E+2
-4.5655E-1	7.5015E-1	-4.0700E+2
-4.5619E-1	7.5040E-1	-8.7100E+2
-4.5596E-1	7.5015E-1	-8.9400E+2
-4.5549E-1	7.5040E-1	-3.3600E+2
-4.5525E-1	7.5088E-1	-1.0920E+3
-4.5490E-1	7.5283E-1	-3.9500E+2
-4.5455E-1	7.5428E-1	-5.8800E+2
-4.5419E-1	7.5331E-1	-4.5300E+2
-4.5384E-1	7.5331E-1	-4.5700E+2
-4.5349E-1	7.5477E-1	-3.9300E+2
-4.5313E-1	7.5477E-1	-2.6300E+2
-4.5278E-1	7.5477E-1	2.5000E+1
-4.5255E-1	7.5623E-1	-2.1600E+2
-4.5207E-1	7.5696E-1	-8.0200E+2
-4.5184E-1	7.5768E-1	-5.2900E+2
-4.5149E-1	7.5744E-1	-4.8000E+2
-4.5113E-1	7.5793E-1	-1.2300E+2
-4.5078E-1	7.5938E-1	-5.9800E+2
-4.5043E-1	7.5987E-1	-4.3700E+2
-4.5007E-1	7.6084E-1	-7.6200E+2
-4.4972E-1	7.6084E-1	-8.1400E+2
-4.4937E-1	7.6084E-1	-4.1800E+2
-4.4913E-1	7.6230E-1	-3.1400E+2
-4.4878E-1	7.6133E-1	-7.5300E+2
-4.4843E-1	7.6449E-1	-6.4000E+2
-4.4807E-1	7.6497E-1	1.6700E+2
-4.4772E-1	7.6473E-1	-5.8700E+2
-4.4737E-1	7.6449E-1	-9.2100E+2
-4.4702E-1	7.6716E-1	-2.4700E+2
-4.4666E-1	7.6740E-1	-7.6400E+2
-4.4631E-1	7.6837E-1	-8.1700E+2
-4.4596E-1	7.6886E-1	-9.8500E+2
-4.4572E-1	7.6886E-1	-1.1810E+3
-4.4537E-1	7.7032E-1	-6.9200E+2
-4.4502E-1	7.7202E-1	-3.7400E+2
-4.4466E-1	7.7323E-1	-5.7800E+2
-4.4431E-1	7.7153E-1	-5.6500E+2
-4.4396E-1	7.7445E-1	-8.2500E+2
-4.4360E-1	7.7323E-1	-4.9100E+2
-4.4325E-1	7.7566E-1	-4.2000E+2
-4.4290E-1	7.7663E-1	-6.4900E+2
-4.4254E-1	7.7663E-1	-7.9200E+2
-4.4231E-1	7.7785E-1	-3.3500E+2
-4.4196E-1	7.7955E-1	-7.1200E+2
-4.4160E-1	7.7955E-1	-8.6500E+2
-4.4125E-1	7.7930E-1	-9.1300E+2
-4.4090E-1	7.8246E-1	-9.3200E+2
-4.4054E-1	7.8173E-1	-6.5600E+2
-4.4019E-1	7.8343E-1	-6.9700E+2
-4.3984E-1	7.8392E-1	-5.3500E+2
-4.3949E-1	7.8611E-1	-5.1400E+2
-4.3913E-1	7.8441E-1	-1.0100E+2
-4.3890E-1	7.8659E-1	-1.1460E+3
-4.3854E-1	7.8684E-1	-8.5300E+2
-4.3819E-1	7.8781E-1	-1.1270E+3
-4.3784E-1	7.9048E-1	-1.2620E+3
-4.3749E-1	7.9194E-1	-3.1000E+1
-4.3713E-1	7.9267E-1	-1.1530E+3
-4.3678E-1	7.9364E-1	-1.2850E+3
-4.3654E-1	7.9485E-1	-7.6400E+2
-4.3607E-1	7.9364E-1	-7.5400E+2
-4.3572E-1	7.9728E-1	-5.5700E+2
-4.3549E-1	7.9777E-1	-1.1200E+3
-4.3513E-1	7.9947E-1	-1.0460E+3
-4.3478E-1	7.9995E-1	-5.9800E+2
-4.3443E-1	8.0141E-1	-9.6700E+2
-4.3407E-1	8.0238E-1	-1.4940E+3
-4.3372E-1	8.0408E-1	-1.0880E+3
-4.3337E-1	8.0433E-1	-3.2400E+2
-4.3313E-1	8.0457E-1	-5.2700E+2
-4.3278E-1	8.0627E-1	-7.3600E+2
-4.3243E-1	8.0700E-1	-1.0680E+3
-4.3207E-1	8.0870E-1	-7.9500E+2
-4.3172E-1	8.0967E-1	-9.2200E+2
-4.3137E-1	8.1040E-1	-8.9400E+2
-4.3101E-1	8.1137E-1	-6.6300E+2
-4.3066E-1	8.1259E-1	-6.1600E+2
-4.3031E-1	8.1380E-1	-8.1900E+2
-4.2996E-1	8.1647E-1	-8.8600E+2
-4.2972E-1	8.1696E-1	-3.7900E+2
-4.2937E-1	8.1963E-1	8.8000E+1
-4.2901E-1	8.1963E-1	-7.9200E+2
-4.2866E-1	8.2206E-1	-1.4800E+3
-4.2831E-1	8.2376E-1	-9.1200E+2
-4.2796E-1	8.2206E-1	-8.2000E+2
-4.2760E-1	8.2522E-1	-7.6600E+2
-4.2725E-1	8.2571E-1	-8.9700E+2
-4.2690E-1	8.2619E-1	-1.0420E+3
-4.2654E-1	8.2838E-1	-1.1470E+3
-4.2631E-1	8.2959E-1	-1.3340E+3
-4.2596E-1	8.3129E-1	-8.9100E+2
-4.2560E-1	8.3154E-1	-1.0320E+3
-4.2525E-1	8.3348E-1	-5.3300E+2
-4.2490E-1	8.3421E-1	-1.1760E+3
-4.2454E-1	8.3712E-1	-9.1400E+2
-4.2419E-1	8.3664E-1	-1.3700E+3
-4.2384E-1	8.4004E-1	-1.0820E+3
-4.2348E-1	8.4028E-1	-6.5300E+2
-4.2313E-1	8.4222E-1	-4.9100E+2
-4.2290E-1	8.4320E-1	-1.1900E+3
-4.2254E-1	8.4295E-1	-7.8100E+2
-4.2219E-1	8.4490E-1	-1.2850E+3
-4.2184E-1	8.4757E-1	-1.3170E+3
-4.2148E-1	8.4830E-1	-7.6700E+2
-4.2113E-1	8.5073E-1	-8.8400E+2
-4.2078E-1	8.5146E-1	-2.0100E+2
-4.2043E-1	8.5146E-1	-1.6050E+3
-4.2007E-1	8.5437E-1	-1.1360E+3
-4.1972E-1	8.5559E-1	-8.4500E+2
-4.1948E-1	8.5583E-1	-8.7500E+2
-4.1913E-1	8.5802E-1	-5.3200E+2
-4.1878E-1	8.5874E-1	-6.7200E+2
-4.1843E-1	8.5923E-1	-9.5700E+2
-4.1807E-1	8.5996E-1	-9.4700E+2
-4.1772E-1	8.6312E-1	-6.5300E+2
-4.1737E-1	8.6433E-1	-8.9200E+2
-4.1701E-1	8.6506E-1	-6.7700E+2
-4.1666E-1	8.6457E-1	-1.3590E+3
-4.1631E-1	8.6822E-1	-9.1300E+2
-4.1607E-1	8.6870E-1	-5.2800E+2
-4.1572E-1	8.7162E-1	-7.6300E+2
-4.1537E-1	8.7162E-1	-8.3900E+2
-4.1501E-1	8.7478E-1	-1.2570E+3
-4.1466E-1	8.7429E-1	-1.3810E+3
-4.1431E-1	8.7818E-1	-1.1530E+3
-4.1395E-1	8.7818E-1	-6.8200E+2
-4.1360E-1	8.7964E-1	-5.2200E+2
-4.1337E-1	8.8085E-1	-5.8400E+2
-4.1290E-1	8.8279E-1	-9.0400E+2
-4.1266E-1	8.8328E-1	-1.1670E+3
-4.1231E-1	8.8644E-1	-1.2770E+3
-4.1195E-1	8.8741E-1	-7.4900E+2
-4.1160E-1	8.8790E-1	-9.1300E+2
-4.1125E-1	8.8960E-1	-8.2800E+2
-4.1090E-1	8.9105E-1	-1.0520E+3
-4.1054E-1	8.9130E-1	-5.5000E+2
-4.1019E-1	8.9275E-1	-6.9300E+2
-4.0995E-1	8.9275E-1	-1.4120E+3
-4.0948E-1	8.9543E-1	-1.6130E+3
-4.0925E-1	8.9664E-1	-6.1400E+2
-4.0889E-1	8.9664E-1	-1.9930E+3
-4.0854E-1	8.9931E-1	-1.2410E+3
-4.0819E-1	9.0126E-1	-1.2590E+3
-4.0784E-1	9.0150E-1	-1.1530E+3
-4.0748E-1	9.0393E-1	-1.3030E+3
-4.0713E-1	9.0466E-1	-1.0450E+3
-4.0678E-1	9.0514E-1	-9.9500E+2
-4.0654E-1	9.0879E-1	-7.1500E+2
-4.0619E-1	9.1000E-1	-7.1800E+2
-4.0584E-1	9.1000E-1	-1.0300E+3
-4.0548E-1	9.1243E-1	-4.1700E+2
-4.0513E-1	9.1219E-1	-1.7200E+3
-4.0478E-1	9.1219E-1	-8.2300E+2
-4.0442E-1	9.1462E-1	-4.2100E+2
-4.0407E-1	9.1583E-1	-1.1650E+3
-4.0372E-1	9.1753E-1	-7.8200E+2
-4.0348E-1	9.1851E-1	-1.0950E+3
-4.0313E-1	9.1972E-1	-9.1400E+2
-4.0278E-1	9.2045E-1	-1.4840E+3
-4.0242E-1	9.2264E-1	-1.3600E+3
-4.0207E-1	9.2482E-1	-4.5700E+2
-4.0172E-1	9.2604E-1	-3.6200E+2
-4.0137E-1	9.2531E-1	-9.4700E+2
-4.0101E-1	9.2579E-1	-1.6800E+3
-4.0066E-1	9.2871E-1	-1.1470E+3
-4.0031E-1	9.2944E-1	-1.0420E+3
-4.0007E-1	9.3017E-1	-6.0000E+2
-3.9972E-1	9.3138E-1	-1.1440E+3
-3.9936E-1	9.3332E-1	-4.7600E+2
-3.9901E-1	9.3430E-1	-1.1340E+3
-3.9866E-1	9.3478E-1	-1.0120E+3
-3.9831E-1	9.3843E-1	-8.3700E+2
-3.9795E-1	9.3697E-1	-1.1820E+3
-3.9760E-1	9.3745E-1	-1.1020E+3
-3.9736E-1	9.3988E-1	-6.8900E+2
-3.9689E-1	9.4207E-1	-1.0640E+3
-3.9666E-1	9.4280E-1	-7.4400E+2
-3.9631E-1	9.4426E-1	-7.7400E+2
-3.9595E-1	9.4426E-1	-9.5200E+2
-3.9560E-1	9.4474E-1	-6.5800E+2
-3.9525E-1	9.4620E-1	-4.7300E+2
-3.9489E-1	9.4741E-1	-1.4320E+3
-3.9454E-1	9.5082E-1	-7.0000E+2
-3.9419E-1	9.5009E-1	-1.3780E+3
-3.9395E-1	9.5446E-1	-5.8800E+2
-3.9348E-1	9.5227E-1	-8.9700E+2
-3.9325E-1	9.5640E-1	-9.2600E+2
-3.9289E-1	9.5446E-1	-1.0730E+3
-3.9254E-1	9.5616E-1	-1.1890E+3
-3.9219E-1	9.5859E-1	-1.0620E+3
-3.9183E-1	9.5810E-1	-9.1700E+2
-3.9148E-1	9.5932E-1	-8.0400E+2
-3.9113E-1	9.6199E-1	-1.4290E+3
-3.9078E-1	9.6296E-1	-9.1300E+2
-3.9054E-1	9.6102E-1	-6.1000E+2
-3.9007E-1	9.6515E-1	-9.5000E+2
-3.8983E-1	9.6491E-1	-9.5300E+2
-3.8948E-1	9.6515E-1	-6.8300E+2
-3.8913E-1	9.6709E-1	-5.3000E+2
-3.8878E-1	9.6831E-1	-7.7600E+2
-3.8842E-1	9.6831E-1	-1.1490E+3
-3.8807E-1	9.6879E-1	-9.1200E+2
-3.8772E-1	9.6952E-1	-1.1440E+3
-3.8736E-1	9.7146E-1	-1.0380E+3
-3.8713E-1	9.7268E-1	-1.1020E+3
-3.8678E-1	9.7389E-1	-9.9200E+2
-3.8642E-1	9.7292E-1	-9.1900E+2
-3.8607E-1	9.7487E-1	-1.2500E+3
-3.8572E-1	9.7559E-1	-1.3930E+3
-3.8536E-1	9.7754E-1	-1.3140E+3
-3.8501E-1	9.7851E-1	-1.0640E+3
-3.8466E-1	9.8021E-1	-3.6700E+2
-3.8430E-1	9.7997E-1	-7.8600E+2
-3.8395E-1	9.7997E-1	-1.2170E+3
-3.8372E-1	9.8143E-1	-6.1400E+2
-3.8336E-1	9.8410E-1	-1.0230E+3
-3.8301E-1	9.8313E-1	-1.3850E+3
-3.8266E-1	9.8264E-1	-1.1960E+3
-3.8230E-1	9.8604E-1	-7.5700E+2
-3.8195E-1	9.8531E-1	-1.1490E+3
-3.8160E-1	9.8750E-1	-4.9000E+1
-3.8125E-1	9.8653E-1	-1.0060E+3
-3.8089E-1	9.8847E-1	-7.2100E+2
-3.8054E-1	9.8871E-1	-6.0400E+2
-3.8030E-1	9.8798E-1	-1.4080E+3
-3.7995E-1	9.8993E-1	-6.5800E+2
-3.7960E-1	9.8968E-1	-3.7600E+2
-3.7925E-1	9.9041E-1	-9.3900E+2
-3.7889E-1	9.9211E-1	-5.9600E+2
-3.7854E-1	9.9333E-1	-7.0600E+2
-3.7819E-1	9.9284E-1	-3.3900E+2
-3.7783E-1	9.9430E-1	-9.8800E+2
-3.7748E-1	9.9479E-1	-7.6500E+2
-3.7713E-1	9.9624E-1	-1.1340E+3
-3.7689E-1	9.9624E-1	-8.5400E+2
-3.7654E-1	9.9576E-1	-7.7200E+2
-3.7619E-1	9.9673E-1	-9.2700E+2
-3.7583E-1	9.9770E-1	-5.3400E+2
-3.7548E-1	9.9673E-1	-9.1700E+2
-3.7513E-1	9.9843E-1	-2.6200E+2
-3.7477E-1	9.9892E-1	-1.0460E+3
-3.7442E-1	9.9989E-1	-6.1200E+2
-3.7407E-1	1.0011E+0	-1.2210E+3
-3.7372E-1	1.0016E+0	-1.1800E+2
-3.7348E-1	1.0028E+0	-8.0800E+2
-3.7313E-1	1.0004E+0	-1.0160E+3
-3.7277E-1	1.0001E+0	-1.2520E+3
-3.7242E-1	1.0021E+0	-3.4400E+2
-3.7207E-1	1.0009E+0	-5.8700E+2
-3.7172E-1	1.0043E+0	-2.6800E+2
-3.7136E-1	1.0028E+0	-8.1300E+2
-3.7101E-1	1.0021E+0	-7.2400E+2
-3.7077E-1	1.0045E+0	-8.3900E+2
-3.7030E-1	1.0050E+0	-5.8800E+2
-3.7007E-1	1.0077E+0	-2.4500E+2
-3.6972E-1	1.0079E+0	-3.1000E+2
-3.6936E-1	1.0055E+0	-8.9500E+2
-3.6901E-1	1.0072E+0	-9.8000E+2
-3.6866E-1	1.0062E+0	-8.9700E+2
-3.6830E-1	1.0064E+0	-5.2600E+2
-3.6795E-1	1.0067E+0	-8.0000E+2
-3.6760E-1	1.0081E+0	-2.3800E+2
-3.6736E-1	1.0081E+0	-1.2340E+3
-3.6689E-1	1.0074E+0	-3.6700E+2
-3.6666E-1	1.0084E+0	-9.5300E+2
-3.6630E-1	1.0089E+0	-1.0340E+3
-3.6595E-1	1.0096E+0	-1.0130E+3
-3.6560E-1	1.0101E+0	-9.2700E+2
-3.6524E-1	1.0098E+0	-7.0000E+2
-3.6489E-1	1.0103E+0	5.0000E+1
-3.6454E-1	1.0111E+0	-7.2000E+2
-3.6419E-1	1.0101E+0	-2.0400E+2
-3.6395E-1	1.0098E+0	-3.7600E+2
-3.6348E-1	1.0106E+0	-5.2900E+2
-3.6324E-1	1.0120E+0	-9.1400E+2
-3.6289E-1	1.0103E+0	-5.7700E+2
-3.6254E-1	1.0111E+0	-1.0400E+3
-3.6219E-1	1.0115E+0	-2.7800E+2
-3.6183E-1	1.0115E+0	-5.6000E+2
-3.6148E-1	1.0106E+0	-5.3300E+2
-3.6113E-1	1.0118E+0	-1.8600E+2
-3.6089E-1	1.0118E+0	-5.9700E+2
-3.6054E-1	1.0120E+0	-8.3400E+2
-3.6019E-1	1.0128E+0	-1.2650E+3
-3.5983E-1	1.0118E+0	-2.0000E+2
-3.5948E-1	1.0111E+0	-2.3400E+2
-3.5913E-1	1.0123E+0	-8.6700E+2
-3.5877E-1	1.0113E+0	-5.3900E+2
-3.5842E-1	1.0123E+0	-1.4400E+2
-3.5807E-1	1.0115E+0	-3.0300E+2
-3.5771E-1	1.0111E+0	-6.9600E+2
-3.5748E-1	1.0113E+0	-9.6400E+2
-3.5713E-1	1.0120E+0	-3.8100E+2
-3.5677E-1	1.0106E+0	-8.7800E+2
-3.5642E-1	1.0108E+0	-3.9500E+2
-3.5607E-1	1.0108E+0	-4.4700E+2
-3.5571E-1	1.0111E+0	-8.1900E+2
-3.5536E-1	1.0098E+0	-5.8000E+2
-3.5501E-1	1.0118E+0	-6.0200E+2
-3.5466E-1	1.0086E+0	-6.8000E+1
-3.5430E-1	1.0089E+0	-8.9300E+2
-3.5407E-1	1.0089E+0	-3.2300E+2
-3.5371E-1	1.0103E+0	1.0200E+2
-3.5336E-1	1.0074E+0	-2.4700E+2
-3.5301E-1	1.0086E+0	-7.9200E+2
-3.5266E-1	1.0081E+0	-1.1600E+2
-3.5230E-1	1.0091E+0	-3.1500E+2
-3.5195E-1	1.0089E+0	-1.1900E+2
-3.5160E-1	1.0077E+0	-3.0000E+2
-3.5136E-1	1.0089E+0	3.2800E+2
-3.5089E-1	1.0074E+0	-3.8500E+2
-3.5066E-1	1.0069E+0	-5.2500E+2
