Aux out [V]	Aux in [V]	PDH out [a.u.]
-3.1618E-1	8.7648E-1	4.0000E+1
-3.1548E-1	8.7186E-1	6.5700E+2
-3.1465E-1	8.6749E-1	3.8800E+2
-3.1383E-1	8.6190E-1	8.8100E+2
-3.1312E-1	8.5777E-1	3.9300E+2
-3.1218E-1	8.5340E-1	2.2500E+2
-3.1148E-1	8.4684E-1	7.1800E+2
-3.1065E-1	8.4125E-1	1.7800E+2
-3.0983E-1	8.3712E-1	7.3100E+2
-3.0912E-1	8.3105E-1	7.4600E+2
-3.0830E-1	8.2668E-1	8.6100E+2
-3.0748E-1	8.1939E-1	6.6300E+2
-3.0665E-1	8.1647E-1	8.1500E+2
-3.0583E-1	8.0991E-1	4.6600E+2
-3.0512E-1	8.0506E-1	1.3070E+3
-3.0430E-1	7.9850E-1	9.7800E+2
-3.0348E-1	7.9388E-1	1.3440E+3
-3.0265E-1	7.8927E-1	7.2500E+2
-3.0183E-1	7.8246E-1	5.0000E+2
-3.0112E-1	7.7566E-1	6.6900E+2
-3.0030E-1	7.7032E-1	4.7300E+2
-2.9936E-1	7.6351E-1	6.0100E+2
-2.9865E-1	7.5890E-1	1.0690E+3
-2.9783E-1	7.5185E-1	7.0400E+2
-2.9712E-1	7.4651E-1	1.0340E+3
-2.9630E-1	7.4068E-1	7.4800E+2
-2.9536E-1	7.3388E-1	6.8700E+2
-2.9465E-1	7.2610E-1	1.0550E+3
-2.9383E-1	7.2270E-1	9.6900E+2
-2.9300E-1	7.1566E-1	8.4600E+2
-2.9230E-1	7.0813E-1	1.1930E+3
-2.9136E-1	7.0181E-1	9.7700E+2
-2.9065E-1	6.9841E-1	-1.1300E+2
-2.8983E-1	6.9063E-1	8.9300E+2
-2.8900E-1	6.8602E-1	1.2780E+3
-2.8830E-1	6.7922E-1	1.0980E+3
-2.8747E-1	6.7169E-1	3.0700E+2
-2.8665E-1	6.6610E-1	1.3870E+3
-2.8583E-1	6.6002E-1	1.3400E+2
-2.8500E-1	6.5541E-1	1.2020E+3
-2.8430E-1	6.4764E-1	2.6100E+2
-2.8347E-1	6.4278E-1	8.6000E+2
-2.8265E-1	6.3670E-1	7.7700E+2
-2.8183E-1	6.2917E-1	1.1570E+3
-2.8100E-1	6.2431E-1	1.1310E+3
-2.8030E-1	6.1824E-1	1.1780E+3
-2.7947E-1	6.1362E-1	6.5200E+2
-2.7853E-1	6.0707E-1	8.1600E+2
-2.7783E-1	6.0002E-1	7.5500E+2
-2.7700E-1	5.9589E-1	7.5100E+2
-2.7630E-1	5.8909E-1	1.0940E+3
-2.7547E-1	5.8326E-1	1.3310E+3
-2.7453E-1	5.7767E-1	3.8900E+2
-2.7383E-1	5.7111E-1	-1.3800E+2
-2.7300E-1	5.6552E-1	9.7000E+2
-2.7218E-1	5.6139E-1	7.4800E+2
-2.7147E-1	5.5411E-1	4.2200E+2
-2.7053E-1	5.5022E-1	5.4600E+2
-2.6983E-1	5.4512E-1	6.4100E+2
-2.6900E-1	5.4002E-1	-1.4200E+2
-2.6818E-1	5.3589E-1	2.9100E+2
-2.6747E-1	5.3176E-1	4.9800E+2
-2.6665E-1	5.2763E-1	8.6800E+2
-2.6583E-1	5.2423E-1	9.0700E+2
-2.6500E-1	5.2107E-1	5.8900E+2
-2.6418E-1	5.1791E-1	2.6100E+2
-2.6347E-1	5.1572E-1	5.8400E+2
-2.6265E-1	5.1184E-1	1.3880E+3
-2.6183E-1	5.0698E-1	7.5700E+2
-2.6100E-1	5.0188E-1	5.5700E+2
-2.6018E-1	5.0090E-1	6.0300E+2
-2.5947E-1	4.9629E-1	4.5400E+2
-2.5865E-1	4.9580E-1	-7.0800E+2
-2.5782E-1	4.9629E-1	-5.9400E+2
-2.5700E-1	4.9823E-1	-1.1100E+2
-2.5618E-1	4.9532E-1	1.1170E+3
-2.5547E-1	4.8997E-1	1.5460E+3
-2.5465E-1	4.8196E-1	6.0100E+2
-2.5371E-1	4.7710E-1	5.0100E+2
-2.5300E-1	4.7637E-1	6.7800E+2
-2.5218E-1	4.7442E-1	6.5000E+1
-2.5147E-1	4.7540E-1	-4.9900E+2
-2.5065E-1	4.7637E-1	-4.1200E+2
-2.4971E-1	4.7953E-1	2.3200E+2
-2.4900E-1	4.7515E-1	1.1070E+3
-2.4818E-1	4.6981E-1	6.8100E+2
-2.4735E-1	4.6811E-1	6.5000E+2
-2.4665E-1	4.7054E-1	-4.8300E+2
-2.4582E-1	4.8050E-1	-8.7000E+2
-2.4500E-1	5.0479E-1	-3.0370E+3
-2.4418E-1	5.3686E-1	-2.9690E+3
-2.4335E-1	5.3953E-1	2.3840E+3
-2.4265E-1	5.0260E-1	3.2830E+3
-2.4182E-1	4.8171E-1	1.2570E+3
-2.4100E-1	4.7151E-1	2.8800E+2
-2.4018E-1	4.7370E-1	-1.1780E+3
-2.3935E-1	4.8463E-1	-1.8690E+3
-2.3865E-1	5.1499E-1	-4.3020E+3
-2.3782E-1	5.6698E-1	-5.1100E+3
-2.3700E-1	5.8909E-1	1.2230E+3
-2.3618E-1	5.5022E-1	5.1610E+3
-2.3535E-1	4.9945E-1	4.0610E+3
-2.3465E-1	4.6641E-1	1.9470E+3
-2.3382E-1	4.4697E-1	1.3170E+3
-2.3288E-1	4.3750E-1	2.5000E+1
-2.3218E-1	4.3264E-1	-1.5000E+1
-2.3135E-1	4.2705E-1	2.8700E+2
-2.3065E-1	4.2414E-1	2.3000E+1
-2.2982E-1	4.2171E-1	5.4500E+2
-2.2888E-1	4.2146E-1	-1.5700E+2
-2.2818E-1	4.1952E-1	-6.6100E+2
-2.2735E-1	4.1758E-1	-5.0500E+2
-2.2653E-1	4.1952E-1	-1.1550E+3
-2.2582E-1	4.2268E-1	-1.2180E+3
-2.2500E-1	4.3021E-1	-1.7560E+3
-2.2418E-1	4.3555E-1	-4.2000E+1
-2.2335E-1	4.2851E-1	9.9000E+2
-2.2253E-1	4.2122E-1	-6.1000E+1
-2.2182E-1	4.1855E-1	2.6000E+1
-2.2100E-1	4.1733E-1	-2.5200E+2
-2.2017E-1	4.1758E-1	-2.2300E+2
-2.1935E-1	4.1758E-1	-5.1000E+1
-2.1853E-1	4.2098E-1	-4.9300E+2
-2.1782E-1	4.1904E-1	-4.9300E+2
-2.1700E-1	4.2074E-1	-2.2300E+2
-2.1617E-1	4.2341E-1	-5.1100E+2
-2.1535E-1	4.2632E-1	-1.0100E+3
-2.1453E-1	4.2778E-1	-5.3400E+2
-2.1382E-1	4.2851E-1	-6.5100E+2
-2.1300E-1	4.3118E-1	-7.7400E+2
-2.1217E-1	4.3337E-1	-1.2100E+2
-2.1135E-1	4.3798E-1	-8.3200E+2
-2.1053E-1	4.3847E-1	-1.0930E+3
-2.0982E-1	4.4381E-1	-1.3720E+3
-2.0900E-1	4.4600E-1	2.1000E+1
-2.0806E-1	4.4746E-1	-5.0500E+2
-2.0735E-1	4.5135E-1	-5.6500E+2
-2.0653E-1	4.5377E-1	-7.7700E+2
-2.0582E-1	4.5620E-1	-1.2580E+3
-2.0500E-1	4.6058E-1	-3.4000E+2
-2.0417E-1	4.6592E-1	-5.7200E+2
-2.0335E-1	4.6835E-1	-7.4000E+2
-2.0253E-1	4.7321E-1	-1.1360E+3
-2.0170E-1	4.7564E-1	-4.8400E+2
-2.0100E-1	4.7953E-1	-8.7700E+2
-2.0017E-1	4.8511E-1	-9.9500E+2
-1.9935E-1	4.8827E-1	-1.5950E+3
-1.9853E-1	4.9337E-1	-9.7900E+2
-1.9770E-1	4.9653E-1	-1.5680E+3
-1.9700E-1	5.0017E-1	-9.6100E+2
-1.9617E-1	5.0698E-1	-1.2540E+3
-1.9535E-1	5.1062E-1	-8.4100E+2
-1.9453E-1	5.1597E-1	-1.6250E+3
-1.9370E-1	5.2010E-1	-1.4640E+3
-1.9300E-1	5.2544E-1	-1.3260E+3
-1.9217E-1	5.3030E-1	-4.8000E+2
-1.9135E-1	5.3686E-1	-1.7230E+3
-1.9053E-1	5.4172E-1	-9.3200E+2
-1.8970E-1	5.4633E-1	-1.5990E+3
-1.8900E-1	5.5143E-1	-1.1410E+3
-1.8817E-1	5.5872E-1	-1.6120E+3
-1.8735E-1	5.6358E-1	-1.6240E+3
-1.8653E-1	5.6722E-1	-1.1260E+3
-1.8570E-1	5.7305E-1	-1.3320E+3
-1.8500E-1	5.7816E-1	-1.1870E+3
-1.8417E-1	5.8617E-1	-1.2370E+3
-1.8335E-1	5.9006E-1	-1.0560E+3
-1.8253E-1	5.9711E-1	-1.3490E+3
-1.8170E-1	6.0245E-1	-9.9000E+2
-1.8100E-1	6.1022E-1	-1.3260E+3
-1.8017E-1	6.1508E-1	-7.6900E+2
-1.7935E-1	6.2164E-1	-1.6650E+3
-1.7852E-1	6.3039E-1	-1.4880E+3
-1.7770E-1	6.3427E-1	-1.2250E+3
-1.7688E-1	6.3986E-1	-1.2490E+3
-1.7617E-1	6.4861E-1	-1.5190E+3
-1.7535E-1	6.5177E-1	-2.1760E+3
-1.7452E-1	6.5784E-1	-8.1300E+2
-1.7370E-1	6.6586E-1	-1.4560E+3
-1.7288E-1	6.7290E-1	-1.2860E+3
-1.7217E-1	6.7776E-1	-1.7090E+3
-1.7135E-1	6.8505E-1	-1.3750E+3
-1.7052E-1	6.9039E-1	-1.4150E+3
-1.6970E-1	6.9768E-1	-1.3380E+3
-1.6888E-1	7.0472E-1	-1.6890E+3
-1.6817E-1	7.0934E-1	-2.1490E+3
-1.6735E-1	7.1541E-1	-1.4580E+3
-1.6652E-1	7.2124E-1	-2.0600E+3
-1.6570E-1	7.2829E-1	-1.1030E+3
-1.6488E-1	7.3509E-1	-1.4770E+3
-1.6417E-1	7.4335E-1	-1.5610E+3
-1.6335E-1	7.4845E-1	-2.1130E+3
-1.6252E-1	7.5380E-1	-1.6410E+3
-1.6170E-1	7.6084E-1	-1.3090E+3
-1.6088E-1	7.6716E-1	-1.0150E+3
-1.6017E-1	7.7129E-1	-1.4290E+3
-1.5935E-1	7.7809E-1	-1.6070E+3
-1.5852E-1	7.8416E-1	-1.6980E+3
-1.5770E-1	7.9121E-1	-1.2240E+3
-1.5688E-1	7.9607E-1	-1.5870E+3
-1.5605E-1	8.0117E-1	-1.3190E+3
-1.5535E-1	8.0651E-1	-1.5980E+3
-1.5452E-1	8.1307E-1	-1.8490E+3
-1.5370E-1	8.1963E-1	-1.5150E+3
-1.5288E-1	8.2692E-1	-1.0700E+3
-1.5205E-1	8.3275E-1	-1.4460E+3
-1.5135E-1	8.3834E-1	-1.9320E+3
-1.5052E-1	8.4344E-1	-1.7780E+3
-1.4970E-1	8.4805E-1	-1.1340E+3
-1.4888E-1	8.5291E-1	-1.5330E+3
-1.4805E-1	8.5850E-1	-1.8380E+3
-1.4735E-1	8.6433E-1	-1.4120E+3
-1.4652E-1	8.6992E-1	-1.8230E+3
-1.4570E-1	8.7405E-1	-1.0910E+3
-1.4488E-1	8.7745E-1	-1.5690E+3
-1.4405E-1	8.8474E-1	-1.4210E+3
-1.4335E-1	8.8887E-1	-1.2200E+3
-1.4252E-1	8.9203E-1	-1.6500E+3
-1.4170E-1	8.9713E-1	-1.0550E+3
-1.4087E-1	9.0344E-1	-1.5010E+3
-1.4005E-1	9.0660E-1	-1.5160E+3
-1.3935E-1	9.1025E-1	-1.6480E+3
-1.3852E-1	9.1438E-1	-1.3380E+3
-1.3770E-1	9.1851E-1	-1.2820E+3
-1.3687E-1	9.2312E-1	-1.4410E+3
-1.3605E-1	9.2774E-1	-1.3910E+3
-1.3535E-1	9.3260E-1	-7.8300E+2
-1.3452E-1	9.3600E-1	-9.4200E+2
-1.3370E-1	9.3794E-1	-4.2700E+2
-1.3287E-1	9.4304E-1	-1.3980E+3
-1.3205E-1	9.4523E-1	-1.3220E+3
-1.3134E-1	9.4936E-1	-9.0700E+2
-1.3052E-1	9.5154E-1	-7.6700E+2
-1.2970E-1	9.5616E-1	-7.5300E+2
-1.2887E-1	9.5980E-1	-1.4720E+3
-1.2805E-1	9.6150E-1	-8.2600E+2
-1.2723E-1	9.6612E-1	-7.2100E+2
-1.2652E-1	9.6734E-1	-1.0300E+3
-1.2570E-1	9.7195E-1	-1.2360E+3
-1.2487E-1	9.7244E-1	-1.0080E+3
-1.2405E-1	9.7730E-1	-9.6300E+2
-1.2323E-1	9.8045E-1	-5.3000E+2
-1.2252E-1	9.8361E-1	-3.6200E+2
-1.2170E-1	9.8628E-1	-7.2600E+2
-1.2087E-1	9.8823E-1	-9.9600E+2
-1.2005E-1	9.8798E-1	-5.8300E+2
-1.1923E-1	9.9309E-1	-1.1620E+3
-1.1852E-1	9.9406E-1	-7.7500E+2
-1.1770E-1	9.9624E-1	-1.0790E+3
-1.1687E-1	9.9697E-1	-6.4500E+2
-1.1605E-1	1.0001E+0	-9.3200E+2
-1.1523E-1	1.0013E+0	-1.3310E+3
-1.1452E-1	1.0040E+0	-1.2010E+3
-1.1370E-1	1.0035E+0	-6.6400E+2
-1.1287E-1	1.0072E+0	-5.5600E+2
-1.1205E-1	1.0089E+0	-1.0840E+3
-1.1123E-1	1.0096E+0	-9.6600E+2
-1.1052E-1	1.0118E+0	-8.8800E+2
-1.0970E-1	1.0140E+0	-7.1600E+2
-1.0887E-1	1.0152E+0	-9.5900E+2
-1.0805E-1	1.0171E+0	-1.0540E+3
-1.0723E-1	1.0181E+0	-1.0060E+3
-1.0652E-1	1.0184E+0	-5.7100E+2
-1.0570E-1	1.0203E+0	-2.2600E+2
-1.0487E-1	1.0208E+0	-7.7000E+2
-1.0405E-1	1.0220E+0	-1.6380E+3
-1.0323E-1	1.0247E+0	-7.8300E+2
-1.0240E-1	1.0249E+0	-9.6200E+2
-1.0170E-1	1.0281E+0	-9.0000E+2
-1.0087E-1	1.0276E+0	-4.3500E+2
-1.0017E-1	1.0290E+0	-5.1500E+2
-9.9225E-2	1.0283E+0	-7.4200E+2
-9.8401E-2	1.0298E+0	-7.2000E+2
-9.7695E-2	1.0317E+0	-9.8300E+2
-9.6872E-2	1.0317E+0	-8.2100E+2
-9.6048E-2	1.0320E+0	-9.3000E+1
-9.5224E-2	1.0344E+0	-1.0250E+3
-9.4401E-2	1.0324E+0	-6.2300E+2
-9.3695E-2	1.0351E+0	-1.0780E+3
-9.2871E-2	1.0341E+0	-6.4200E+2
-9.2048E-2	1.0363E+0	-4.9000E+2
-9.1224E-2	1.0354E+0	-1.1110E+3
-9.0401E-2	1.0373E+0	-6.1200E+2
-8.9695E-2	1.0373E+0	-1.1030E+3
-8.8871E-2	1.0368E+0	-9.1100E+2
-8.8047E-2	1.0390E+0	-7.1500E+2
-8.7224E-2	1.0397E+0	-1.9000E+1
-8.6400E-2	1.0385E+0	-1.0500E+3
-8.5694E-2	1.0400E+0	-7.9700E+2
-8.4871E-2	1.0390E+0	-1.0770E+3
-8.4047E-2	1.0402E+0	-1.1530E+3
-8.3224E-2	1.0412E+0	-9.5300E+2
-8.2400E-2	1.0402E+0	-6.9000E+2
-8.1694E-2	1.0426E+0	-3.8900E+2
-8.0870E-2	1.0409E+0	3.2900E+2
-8.0047E-2	1.0422E+0	-6.1300E+2
-7.9341E-2	1.0414E+0	-2.1800E+2
-7.8400E-2	1.0419E+0	-4.2000E+1
-7.7576E-2	1.0429E+0	3.4000E+1
-7.6870E-2	1.0429E+0	-9.2400E+2
-7.6047E-2	1.0439E+0	-5.4600E+2
-7.5341E-2	1.0426E+0	-2.5300E+2
-7.4399E-2	1.0417E+0	-8.4700E+2
-7.3576E-2	1.0443E+0	-2.3600E+2
-7.2870E-2	1.0429E+0	-8.6400E+2
-7.2046E-2	1.0417E+0	-3.3600E+2
-7.1223E-2	1.0436E+0	-1.8900E+2
-7.0399E-2	1.0448E+0	-3.6000E+1
-6.9575E-2	1.0439E+0	-7.8400E+2
-6.8870E-2	1.0439E+0	-3.1700E+2
-6.8046E-2	1.0443E+0	-4.5600E+2
-6.7222E-2	1.0424E+0	-8.4300E+2
-6.6399E-2	1.0431E+0	-2.2000E+2
-6.5575E-2	1.0451E+0	-2.0400E+2
-6.4869E-2	1.0439E+0	-1.0600E+3
-6.4046E-2	1.0453E+0	-4.1100E+2
-6.3222E-2	1.0443E+0	-4.9000E+2
-6.2398E-2	1.0446E+0	-8.9600E+2
-6.1575E-2	1.0456E+0	-2.6300E+2
-6.0869E-2	1.0453E+0	-8.6100E+2
-6.0045E-2	1.0453E+0	-7.4200E+2
-5.9222E-2	1.0431E+0	-5.3700E+2
-5.8516E-2	1.0453E+0	-7.5100E+2
-5.7575E-2	1.0439E+0	-2.0100E+2
-5.6751E-2	1.0460E+0	-8.8900E+2
-5.6045E-2	1.0443E+0	-7.4500E+2
-5.5221E-2	1.0426E+0	-8.5600E+2
-5.4516E-2	1.0431E+0	-1.9000E+2
-5.3574E-2	1.0446E+0	-1.0970E+3
-5.2751E-2	1.0451E+0	-3.8600E+2
-5.2045E-2	1.0441E+0	-5.5800E+2
-5.1221E-2	1.0448E+0	2.0000E+0
-5.0398E-2	1.0436E+0	-8.2200E+2
-4.9574E-2	1.0463E+0	-1.5100E+2
-4.8750E-2	1.0434E+0	-6.6600E+2
-4.8044E-2	1.0463E+0	-2.4000E+2
-4.7221E-2	1.0446E+0	-7.0400E+2
-4.6397E-2	1.0434E+0	-8.9500E+2
-4.5574E-2	1.0446E+0	-8.5400E+2
-4.4750E-2	1.0446E+0	-3.8700E+2
-4.4044E-2	1.0448E+0	-3.2800E+2
-4.3221E-2	1.0448E+0	-3.4000E+2
-4.2397E-2	1.0446E+0	-3.2400E+2
-4.1573E-2	1.0434E+0	-9.4000E+1
-4.0750E-2	1.0451E+0	-4.6400E+2
-4.0044E-2	1.0460E+0	-4.4600E+2
-3.9220E-2	1.0441E+0	-4.0200E+2
-3.8397E-2	1.0443E+0	-3.4700E+2
-3.7691E-2	1.0439E+0	-5.6400E+2
-3.6750E-2	1.0422E+0	-6.3900E+2
-3.6044E-2	1.0451E+0	-5.9400E+2
-3.5220E-2	1.0441E+0	-7.4000E+2
-3.4396E-2	1.0443E+0	-5.0100E+2
-3.3690E-2	1.0431E+0	-5.3000E+2
-3.2749E-2	1.0434E+0	-9.1700E+2
-3.1926E-2	1.0436E+0	-3.1900E+2
-3.1220E-2	1.0441E+0	-1.0000E+1
-3.0396E-2	1.0451E+0	-4.1200E+2
-2.9690E-2	1.0436E+0	-1.0170E+3
-2.8749E-2	1.0434E+0	-3.6500E+2
-2.7925E-2	1.0431E+0	-9.2900E+2
-2.7219E-2	1.0426E+0	-3.1700E+2
-2.6396E-2	1.0434E+0	1.0000E+1
-2.5572E-2	1.0429E+0	-1.0110E+3
-2.4749E-2	1.0434E+0	-9.0700E+2
-2.3925E-2	1.0439E+0	-1.6400E+2
-2.3219E-2	1.0434E+0	5.0000E+0
-2.2395E-2	1.0424E+0	-9.0700E+2
-2.1572E-2	1.0436E+0	-3.1800E+2
-2.0748E-2	1.0441E+0	-5.8200E+2
-1.9925E-2	1.0446E+0	-4.7900E+2
-1.9219E-2	1.0434E+0	-7.6400E+2
-1.8395E-2	1.0422E+0	-5.5300E+2
-1.7572E-2	1.0434E+0	5.4000E+1
-1.6866E-2	1.0426E+0	-7.3300E+2
-1.5924E-2	1.0439E+0	-2.7200E+2
-1.5218E-2	1.0409E+0	-6.7500E+2
-1.4395E-2	1.0436E+0	-3.1400E+2
-1.3571E-2	1.0439E+0	-3.3500E+2
-1.2865E-2	1.0424E+0	-4.3100E+2
-1.1924E-2	1.0436E+0	-1.0800E+3
-1.1101E-2	1.0426E+0	-3.0400E+2
-1.0395E-2	1.0431E+0	-7.2200E+2
-9.5710E-3	1.0429E+0	-1.4570E+3
-8.8651E-3	1.0417E+0	-2.1000E+1
-7.9238E-3	1.0424E+0	-7.5500E+2
-7.1002E-3	1.0429E+0	-1.3300E+2
-6.3943E-3	1.0426E+0	-2.7000E+1
-5.5707E-3	1.0419E+0	-4.2300E+2
-4.7471E-3	1.0419E+0	-6.8700E+2
-3.9235E-3	1.0426E+0	3.5000E+1
-3.0999E-3	1.0409E+0	-2.2600E+2
-2.3940E-3	1.0417E+0	-3.5500E+2
-1.5704E-3	1.0412E+0	-8.4800E+2
-7.4681E-4	1.0412E+0	-3.1100E+2
7.6783E-5	1.0414E+0	-6.2200E+2
9.0037E-4	1.0412E+0	-1.4100E+2
1.6063E-3	1.0419E+0	-8.6500E+2
2.4299E-3	1.0414E+0	-7.4600E+2
3.2535E-3	1.0402E+0	-2.6600E+2
3.9594E-3	1.0429E+0	-3.5600E+2
4.9007E-3	1.0424E+0	-6.6500E+2
5.6066E-3	1.0417E+0	-5.1800E+2
6.4302E-3	1.0405E+0	-1.7200E+2
7.2538E-3	1.0409E+0	-1.2100E+2
7.9597E-3	1.0402E+0	7.6000E+1
8.9010E-3	1.0414E+0	-1.5200E+2
9.6069E-3	1.0400E+0	-6.9500E+2
1.0430E-2	1.0405E+0	-6.2000E+2
1.1254E-2	1.0407E+0	-5.5300E+2
1.1960E-2	1.0419E+0	-7.0700E+2
1.2901E-2	1.0414E+0	-6.1000E+2
1.3725E-2	1.0397E+0	-4.6800E+2
1.4431E-2	1.0417E+0	-5.2800E+2
1.5254E-2	1.0397E+0	-4.4300E+2
1.5960E-2	1.0414E+0	-1.4000E+1
1.6902E-2	1.0402E+0	-4.0600E+2
1.7725E-2	1.0402E+0	-6.7200E+2
1.8431E-2	1.0419E+0	-8.7200E+2
1.9255E-2	1.0405E+0	-9.3800E+2
2.0078E-2	1.0407E+0	-1.9000E+2
2.0902E-2	1.0397E+0	-6.3600E+2
2.1725E-2	1.0402E+0	-6.1400E+2
2.2431E-2	1.0409E+0	-7.4200E+2
2.3255E-2	1.0407E+0	-4.6800E+2
2.4079E-2	1.0397E+0	-6.1700E+2
2.4785E-2	1.0392E+0	-8.6900E+2
2.5726E-2	1.0405E+0	-5.6700E+2
2.6432E-2	1.0402E+0	-5.9700E+2
2.7255E-2	1.0412E+0	-7.6000E+2
2.8079E-2	1.0400E+0	-1.3120E+3
2.8785E-2	1.0400E+0	2.2000E+1
2.9726E-2	1.0371E+0	-5.1300E+2
3.0432E-2	1.0380E+0	-7.1800E+2
3.1256E-2	1.0390E+0	-2.6300E+2
3.2079E-2	1.0383E+0	2.0900E+2
3.2785E-2	1.0402E+0	-7.2700E+2
3.3726E-2	1.0388E+0	-9.5600E+2
3.4432E-2	1.0405E+0	-3.2800E+2
3.5256E-2	1.0392E+0	-1.9100E+2
3.6079E-2	1.0414E+0	-3.6100E+2
3.6785E-2	1.0395E+0	-1.0310E+3
3.7727E-2	1.0371E+0	-2.9000E+2
3.8550E-2	1.0392E+0	-3.4500E+2
3.9256E-2	1.0378E+0	-6.0500E+2
4.0080E-2	1.0388E+0	-3.5000E+1
4.0786E-2	1.0390E+0	-3.8500E+2
4.1727E-2	1.0390E+0	-4.6800E+2
4.2551E-2	1.0380E+0	-6.0600E+2
4.3256E-2	1.0371E+0	-6.2000E+2
4.4080E-2	1.0378E+0	-6.4700E+2
4.4904E-2	1.0397E+0	-1.2040E+3
4.5610E-2	1.0383E+0	-8.6300E+2
4.6551E-2	1.0371E+0	-5.2700E+2
4.7257E-2	1.0400E+0	-5.2000E+2
4.8080E-2	1.0388E+0	-1.9800E+2
4.8904E-2	1.0388E+0	-9.4600E+2
4.9610E-2	1.0385E+0	-2.2200E+2
5.0551E-2	1.0375E+0	-6.6800E+2
5.1257E-2	1.0373E+0	-5.4000E+1
