Aux out [V]	Aux in [V]	PDH out [a.u.]
5.2012E-1	9.9114E-1	-5.6400E+2
5.2106E-1	9.9017E-1	-4.0200E+2
5.2200E-1	9.9163E-1	-2.4200E+2
5.2294E-1	9.9163E-1	-1.2040E+3
5.2388E-1	9.9017E-1	-1.4500E+2
5.2482E-1	9.9163E-1	-5.0800E+2
5.2576E-1	9.9236E-1	-1.1480E+3
5.2670E-1	9.9284E-1	-2.4900E+2
5.2765E-1	9.9260E-1	-5.3400E+2
5.2859E-1	9.9139E-1	-1.8600E+2
5.2953E-1	9.9066E-1	-1.1910E+3
5.3047E-1	9.8968E-1	-4.2500E+2
5.3129E-1	9.9066E-1	-5.9900E+2
5.3235E-1	9.8993E-1	2.0200E+2
5.3329E-1	9.9017E-1	-4.0300E+2
5.3423E-1	9.8993E-1	-4.2200E+2
5.3518E-1	9.9066E-1	-5.6000E+2
5.3600E-1	9.9114E-1	-7.5500E+2
5.3706E-1	9.8871E-1	-2.9800E+2
5.3800E-1	9.9017E-1	-6.8200E+2
5.3894E-1	9.9114E-1	-6.9100E+2
5.3988E-1	9.8944E-1	-1.1270E+3
5.4071E-1	9.9017E-1	-5.0500E+2
5.4176E-1	9.8993E-1	-3.8200E+2
5.4271E-1	9.8920E-1	-1.1700E+3
5.4365E-1	9.9017E-1	-3.9000E+2
5.4459E-1	9.8920E-1	-1.0070E+3
5.4541E-1	9.8847E-1	-4.1200E+2
5.4647E-1	9.9114E-1	-4.4800E+2
5.4741E-1	9.8896E-1	-8.4700E+2
5.4835E-1	9.8847E-1	-1.0530E+3
5.4929E-1	9.8920E-1	-5.3900E+2
5.5024E-1	9.8823E-1	-8.1900E+2
5.5118E-1	9.8798E-1	-1.6700E+2
5.5212E-1	9.8944E-1	-8.2100E+2
5.5306E-1	9.8968E-1	-4.2600E+2
5.5400E-1	9.9017E-1	-4.9900E+2
5.5494E-1	9.8798E-1	-2.2800E+2
5.5577E-1	9.8920E-1	-9.0000E+0
5.5682E-1	9.8726E-1	2.1800E+2
5.5777E-1	9.8968E-1	-6.3600E+2
5.5871E-1	9.8823E-1	-7.1800E+2
5.5965E-1	9.8798E-1	-1.4600E+2
5.6047E-1	9.8750E-1	-5.3900E+2
5.6153E-1	9.8823E-1	-7.9200E+2
5.6247E-1	9.8871E-1	-5.8300E+2
5.6341E-1	9.8774E-1	-8.9400E+2
5.6435E-1	9.8847E-1	-4.0600E+2
5.6518E-1	9.8798E-1	-7.7000E+1
5.6624E-1	9.8823E-1	-5.9900E+2
5.6718E-1	9.8677E-1	-1.4500E+2
5.6812E-1	9.8774E-1	-7.7000E+2
5.6906E-1	9.8701E-1	-4.3800E+2
5.6988E-1	9.8750E-1	-9.3600E+2
5.7094E-1	9.8726E-1	-1.8200E+2
5.7188E-1	9.8507E-1	-2.7400E+2
5.7283E-1	9.8580E-1	-5.3700E+2
5.7377E-1	9.8677E-1	-4.4600E+2
5.7459E-1	9.8555E-1	-4.8800E+2
5.7565E-1	9.8628E-1	-9.5000E+2
5.7659E-1	9.8580E-1	-4.1400E+2
5.7753E-1	9.8628E-1	1.3900E+2
5.7847E-1	9.8653E-1	-6.3900E+2
5.7930E-1	9.8677E-1	8.5000E+1
5.8024E-1	9.8701E-1	-5.1600E+2
5.8130E-1	9.8483E-1	-4.2400E+2
5.8224E-1	9.8507E-1	-4.8900E+2
5.8318E-1	9.8580E-1	-2.3800E+2
5.8400E-1	9.8580E-1	-3.0500E+2
5.8494E-1	9.8507E-1	-8.4000E+2
5.8600E-1	9.8434E-1	-3.6300E+2
5.8694E-1	9.8385E-1	-9.2900E+2
5.8789E-1	9.8458E-1	-4.6100E+2
5.8871E-1	9.8483E-1	-7.1800E+2
5.8965E-1	9.8434E-1	-2.1400E+2
5.9071E-1	9.8531E-1	-8.3000E+2
5.9165E-1	9.8337E-1	-1.8700E+2
5.9259E-1	9.8507E-1	2.2000E+1
5.9342E-1	9.8337E-1	-9.6300E+2
5.9436E-1	9.8385E-1	-3.7500E+2
5.9542E-1	9.8313E-1	-6.1000E+1
5.9636E-1	9.8264E-1	-3.1200E+2
5.9730E-1	9.8337E-1	3.8000E+1
5.9824E-1	9.8264E-1	-1.2000E+1
5.9906E-1	9.8240E-1	-4.5600E+2
6.0012E-1	9.8167E-1	-9.9700E+2
6.0106E-1	9.8094E-1	-2.5400E+2
6.0200E-1	9.8070E-1	-9.5200E+2
6.0295E-1	9.8070E-1	-6.7500E+2
6.0377E-1	9.8045E-1	1.4000E+2
6.0471E-1	9.8045E-1	-2.2900E+2
6.0577E-1	9.8045E-1	-7.9600E+2
6.0671E-1	9.7948E-1	-5.6100E+2
6.0765E-1	9.7875E-1	-3.7300E+2
6.0848E-1	9.7900E-1	-1.6000E+1
6.0942E-1	9.7730E-1	-4.3600E+2
6.1048E-1	9.7802E-1	-9.6600E+2
6.1142E-1	9.7681E-1	-7.3900E+2
6.1236E-1	9.7754E-1	-2.5500E+2
6.1318E-1	9.7657E-1	-6.0300E+2
6.1412E-1	9.7754E-1	-3.2100E+2
6.1518E-1	9.7584E-1	8.8000E+1
6.1612E-1	9.7608E-1	-7.8700E+2
6.1706E-1	9.7511E-1	-4.1800E+2
6.1789E-1	9.7511E-1	-7.0900E+2
6.1883E-1	9.7317E-1	-5.8100E+2
6.1989E-1	9.7438E-1	-3.5900E+2
6.2083E-1	9.7438E-1	-8.3700E+2
6.2177E-1	9.7292E-1	-2.2000E+2
6.2259E-1	9.7268E-1	-3.1500E+2
6.2354E-1	9.7268E-1	-5.1100E+2
6.2459E-1	9.7317E-1	-4.8100E+2
6.2554E-1	9.7122E-1	1.3200E+2
6.2648E-1	9.7098E-1	-6.2800E+2
6.2730E-1	9.7049E-1	-4.7400E+2
6.2824E-1	9.6831E-1	-1.2300E+2
6.2918E-1	9.6855E-1	-5.1700E+2
6.3024E-1	9.6661E-1	-1.8200E+2
6.3118E-1	9.6685E-1	3.0000E+0
6.3201E-1	9.6588E-1	-5.4500E+2
6.3295E-1	9.6636E-1	-4.9600E+2
6.3389E-1	9.6539E-1	-3.4000E+1
6.3495E-1	9.6466E-1	-2.5100E+2
6.3589E-1	9.6466E-1	-1.7700E+2
6.3671E-1	9.6199E-1	-5.1400E+2
6.3765E-1	9.6126E-1	-5.1500E+2
6.3860E-1	9.6078E-1	-1.7600E+2
6.3965E-1	9.5980E-1	-9.7000E+2
6.4060E-1	9.5980E-1	-1.0900E+2
6.4142E-1	9.5713E-1	1.1700E+2
6.4236E-1	9.5640E-1	-7.7600E+2
6.4330E-1	9.5519E-1	-5.0800E+2
6.4436E-1	9.5470E-1	-3.5800E+2
6.4530E-1	9.5276E-1	-3.2500E+2
6.4624E-1	9.5324E-1	-8.4000E+1
6.4707E-1	9.5130E-1	-7.3000E+1
6.4801E-1	9.5057E-1	3.1300E+2
6.4907E-1	9.4936E-1	-6.8000E+1
6.5001E-1	9.4863E-1	-4.7100E+2
6.5095E-1	9.4741E-1	-2.9100E+2
6.5177E-1	9.4547E-1	-1.8500E+2
6.5271E-1	9.4353E-1	-4.0700E+2
6.5366E-1	9.4377E-1	-6.8000E+1
6.5471E-1	9.4256E-1	-1.5000E+1
6.5566E-1	9.4110E-1	-1.2700E+2
6.5648E-1	9.4037E-1	-3.1400E+2
6.5742E-1	9.3867E-1	-2.4100E+2
6.5836E-1	9.3575E-1	-6.3500E+2
6.5942E-1	9.3575E-1	-3.2300E+2
6.6036E-1	9.3454E-1	-1.5700E+2
6.6119E-1	9.3454E-1	-8.5000E+1
6.6213E-1	9.3162E-1	-5.6200E+2
6.6307E-1	9.3090E-1	-5.8100E+2
6.6413E-1	9.3065E-1	-2.2900E+2
6.6507E-1	9.2677E-1	-2.8000E+2
6.6589E-1	9.2579E-1	-3.8200E+2
6.6683E-1	9.2531E-1	-2.0600E+2
6.6777E-1	9.2434E-1	-3.0000E+0
6.6883E-1	9.2215E-1	-1.6000E+1
6.6977E-1	9.2142E-1	-2.2600E+2
6.7060E-1	9.1899E-1	-2.8700E+2
6.7154E-1	9.1802E-1	1.4000E+1
6.7248E-1	9.1608E-1	-1.6100E+2
6.7354E-1	9.1462E-1	1.0600E+2
6.7448E-1	9.1243E-1	-5.5000E+1
6.7530E-1	9.1025E-1	-5.2000E+1
6.7625E-1	9.0976E-1	3.1100E+2
6.7719E-1	9.0660E-1	-5.3300E+2
6.7813E-1	9.0684E-1	-6.0000E+1
6.7919E-1	9.0466E-1	-5.7000E+1
6.8001E-1	9.0174E-1	-2.2600E+2
6.8095E-1	9.0247E-1	9.0000E+1
6.8189E-1	9.0029E-1	-6.4000E+1
6.8283E-1	8.9688E-1	-2.4100E+2
6.8389E-1	8.9591E-1	-3.4200E+2
6.8472E-1	8.9591E-1	-2.0700E+2
6.8566E-1	8.9324E-1	-4.3700E+2
6.8660E-1	8.9105E-1	-8.3300E+2
6.8754E-1	8.8887E-1	-2.0300E+2
6.8860E-1	8.8960E-1	-1.5400E+2
6.8942E-1	8.8717E-1	3.0400E+2
6.9036E-1	8.8449E-1	-4.0500E+2
6.9130E-1	8.8328E-1	9.4000E+1
6.9225E-1	8.8182E-1	2.4000E+1
6.9331E-1	8.7939E-1	3.9700E+2
6.9425E-1	8.8085E-1	7.2000E+1
6.9507E-1	8.7794E-1	-5.4500E+2
6.9601E-1	8.7745E-1	1.4000E+1
6.9695E-1	8.7332E-1	-5.5000E+1
6.9801E-1	8.7162E-1	1.1600E+2
6.9883E-1	8.7016E-1	7.7000E+1
6.9978E-1	8.7186E-1	-6.2400E+2
7.0072E-1	8.6870E-1	2.4000E+1
7.0166E-1	8.6798E-1	-4.1600E+2
7.0260E-1	8.6579E-1	-5.9800E+2
7.0354E-1	8.6555E-1	5.4000E+1
7.0448E-1	8.6360E-1	-3.1100E+2
7.0542E-1	8.6312E-1	-2.3800E+2
7.0636E-1	8.5996E-1	-4.3200E+2
7.0731E-1	8.5850E-1	-8.2000E+1
7.0825E-1	8.5947E-1	2.2400E+2
7.0919E-1	8.5850E-1	5.1000E+1
7.1013E-1	8.5656E-1	-8.6500E+2
7.1107E-1	8.5607E-1	1.3300E+2
7.1201E-1	8.5631E-1	-9.5700E+2
7.1295E-1	8.5389E-1	-4.5500E+2
7.1389E-1	8.5170E-1	-3.1000E+2
7.1484E-1	8.5024E-1	1.7400E+2
7.1578E-1	8.5000E-1	-3.3600E+2
7.1672E-1	8.5024E-1	-2.5600E+2
7.1766E-1	8.5024E-1	-6.3000E+2
7.1860E-1	8.4854E-1	3.0000E+0
7.1954E-1	8.4878E-1	3.3000E+1
7.2048E-1	8.4781E-1	-3.1000E+2
7.2142E-1	8.4660E-1	3.8000E+1
7.2237E-1	8.4684E-1	3.3000E+1
7.2331E-1	8.4538E-1	-9.3100E+2
7.2425E-1	8.4660E-1	-2.7000E+2
7.2519E-1	8.4514E-1	-2.1600E+2
7.2613E-1	8.4344E-1	-7.4800E+2
7.2707E-1	8.4465E-1	-1.3900E+2
7.2801E-1	8.4344E-1	-1.2400E+2
7.2895E-1	8.4368E-1	7.7000E+1
7.2990E-1	8.4417E-1	-7.1900E+2
7.3084E-1	8.4295E-1	-2.0300E+2
7.3178E-1	8.4368E-1	1.6500E+2
7.3272E-1	8.4271E-1	3.6500E+2
7.3366E-1	8.4247E-1	3.0600E+2
7.3460E-1	8.4344E-1	-9.3000E+1
7.3554E-1	8.4368E-1	-6.1000E+1
7.3648E-1	8.4320E-1	-3.0800E+2
7.3743E-1	8.4344E-1	-6.4600E+2
7.3837E-1	8.4417E-1	-7.0100E+2
7.3931E-1	8.4320E-1	-5.8400E+2
7.4025E-1	8.4320E-1	-4.1900E+2
7.4119E-1	8.4344E-1	-6.1400E+2
7.4213E-1	8.4587E-1	-3.8500E+2
7.4307E-1	8.4490E-1	-3.1200E+2
7.4401E-1	8.4563E-1	-5.0700E+2
7.4496E-1	8.4684E-1	-8.7200E+2
7.4590E-1	8.4708E-1	-2.6700E+2
7.4684E-1	8.4490E-1	-6.7800E+2
7.4778E-1	8.4708E-1	-8.5600E+2
7.4872E-1	8.4830E-1	-9.2300E+2
7.4966E-1	8.4757E-1	-5.4900E+2
7.5060E-1	8.4951E-1	-1.0050E+3
7.5143E-1	8.5073E-1	-7.9800E+2
7.5249E-1	8.5316E-1	-3.6700E+2
7.5343E-1	8.5194E-1	-3.7100E+2
7.5437E-1	8.5316E-1	-7.6200E+2
7.5531E-1	8.5291E-1	-1.6600E+2
7.5613E-1	8.5486E-1	3.4000E+1
7.5719E-1	8.5680E-1	-3.5700E+2
7.5813E-1	8.5704E-1	-6.7100E+2
7.5907E-1	8.6044E-1	-4.1100E+2
7.6002E-1	8.5899E-1	-1.0500E+3
7.6084E-1	8.5874E-1	-7.3300E+2
7.6190E-1	8.6142E-1	-7.4600E+2
7.6284E-1	8.6117E-1	-4.1800E+2
7.6378E-1	8.6555E-1	-5.4500E+2
7.6472E-1	8.6579E-1	-1.9500E+2
7.6555E-1	8.6676E-1	1.9000E+1
7.6660E-1	8.6555E-1	-4.1100E+2
7.6755E-1	8.6627E-1	-6.8900E+2
7.6849E-1	8.6919E-1	-6.3100E+2
7.6943E-1	8.7138E-1	-7.2000E+2
7.7037E-1	8.7186E-1	-7.1100E+2
7.7131E-1	8.7624E-1	-3.7700E+2
7.7225E-1	8.7551E-1	-9.6600E+2
7.7319E-1	8.7624E-1	-9.9400E+2
7.7413E-1	8.7599E-1	-1.0670E+3
7.7508E-1	8.7939E-1	-5.6400E+2
7.7590E-1	8.8085E-1	-4.8300E+2
7.7696E-1	8.8255E-1	-1.7600E+2
7.7790E-1	8.8255E-1	-1.2610E+3
7.7884E-1	8.8377E-1	-7.6400E+2
7.7978E-1	8.8668E-1	-8.1900E+2
7.8061E-1	8.8595E-1	-6.2500E+2
7.8166E-1	8.8935E-1	-4.8800E+2
7.8261E-1	8.9130E-1	-7.5900E+2
7.8355E-1	8.9105E-1	-4.1300E+2
7.8449E-1	8.9324E-1	-9.3300E+2
7.8531E-1	8.9397E-1	-7.0800E+2
7.8637E-1	8.9543E-1	-2.8200E+2
7.8731E-1	8.9737E-1	-6.1400E+2
7.8825E-1	8.9883E-1	-1.2720E+3
7.8919E-1	9.0077E-1	-5.9600E+2
7.9002E-1	8.9907E-1	-5.8500E+2
7.9108E-1	9.0320E-1	-2.9900E+2
7.9202E-1	9.0393E-1	-3.0000E+0
7.9296E-1	9.0563E-1	-9.6000E+2
7.9390E-1	9.0709E-1	-4.6000E+2
7.9472E-1	9.0879E-1	-7.7500E+2
7.9578E-1	9.1000E-1	-8.4300E+2
7.9672E-1	9.1000E-1	-6.1200E+2
7.9767E-1	9.1243E-1	-5.8900E+2
7.9861E-1	9.1316E-1	-6.8000E+2
7.9943E-1	9.1486E-1	-6.1300E+2
8.0037E-1	9.1535E-1	-1.1140E+3
8.0143E-1	9.1778E-1	-1.0110E+3
8.0237E-1	9.1875E-1	-5.8900E+2
8.0331E-1	9.1948E-1	-2.3100E+2
8.0414E-1	9.2093E-1	-8.0000E+2
8.0508E-1	9.2361E-1	-9.4300E+2
8.0614E-1	9.2264E-1	-1.1290E+3
8.0708E-1	9.2385E-1	-1.1320E+3
8.0802E-1	9.2555E-1	-1.1990E+3
8.0884E-1	9.2725E-1	-1.2510E+3
8.0978E-1	9.2919E-1	-4.0600E+2
8.1084E-1	9.2871E-1	-9.2800E+2
8.1178E-1	9.3017E-1	-1.5350E+3
8.1273E-1	9.3187E-1	-1.0500E+3
8.1355E-1	9.3235E-1	-1.0490E+3
8.1449E-1	9.3551E-1	-9.1100E+2
8.1555E-1	9.3430E-1	-8.1800E+2
8.1649E-1	9.3551E-1	-1.2300E+2
8.1743E-1	9.3721E-1	-6.0200E+2
8.1837E-1	9.3843E-1	-2.4800E+2
8.1920E-1	9.3867E-1	-8.5900E+2
8.2026E-1	9.3818E-1	-8.7800E+2
8.2120E-1	9.3915E-1	-5.7000E+2
8.2214E-1	9.4207E-1	7.0000E+1
8.2308E-1	9.4328E-1	-1.0240E+3
8.2390E-1	9.4353E-1	1.9000E+1
8.2484E-1	9.4401E-1	-6.7200E+2
8.2590E-1	9.4450E-1	-1.3670E+3
8.2684E-1	9.4523E-1	-9.1900E+2
8.2779E-1	9.4571E-1	-7.5700E+2
8.2861E-1	9.4571E-1	-7.4900E+2
8.2955E-1	9.4790E-1	-7.8600E+2
8.3061E-1	9.4717E-1	-7.6100E+2
8.3155E-1	9.4790E-1	-9.9900E+2
8.3249E-1	9.4887E-1	-7.5700E+2
8.3332E-1	9.5009E-1	-9.1300E+2
8.3426E-1	9.4863E-1	-6.3000E+2
8.3532E-1	9.5082E-1	-7.8600E+2
8.3626E-1	9.5130E-1	-8.8200E+2
8.3720E-1	9.5130E-1	-7.5000E+2
8.3802E-1	9.5154E-1	-4.5600E+2
8.3896E-1	9.5349E-1	-9.8900E+2
8.4002E-1	9.5446E-1	-1.1610E+3
8.4096E-1	9.5470E-1	-2.7200E+2
8.4190E-1	9.5567E-1	-3.7200E+2
8.4273E-1	9.5543E-1	-4.3100E+2
8.4367E-1	9.5616E-1	-2.9600E+2
8.4473E-1	9.5592E-1	-8.2000E+1
8.4567E-1	9.5640E-1	-2.8600E+2
8.4661E-1	9.5567E-1	-4.6000E+2
8.4743E-1	9.5689E-1	-4.2100E+2
8.4838E-1	9.5737E-1	-6.5300E+2
8.4932E-1	9.5786E-1	-4.1300E+2
8.5038E-1	9.5908E-1	-6.7400E+2
8.5132E-1	9.5883E-1	-4.7500E+2
8.5214E-1	9.5810E-1	-1.2240E+3
8.5308E-1	9.5810E-1	-8.4500E+2
8.5402E-1	9.5956E-1	-8.7900E+2
8.5508E-1	9.5956E-1	1.3800E+2
8.5602E-1	9.5859E-1	-8.3400E+2
8.5685E-1	9.6150E-1	-3.0400E+2
8.5779E-1	9.6005E-1	-9.7600E+2
8.5873E-1	9.5956E-1	-8.8900E+2
8.5979E-1	9.6199E-1	-4.8300E+2
8.6073E-1	9.6102E-1	-7.7300E+2
8.6155E-1	9.6126E-1	-6.5800E+2
8.6249E-1	9.6150E-1	-3.6400E+2
8.6344E-1	9.6175E-1	1.7700E+2
8.6449E-1	9.5956E-1	-7.4700E+2
8.6544E-1	9.6126E-1	-7.2800E+2
8.6638E-1	9.6126E-1	-3.8300E+2
8.6720E-1	9.6223E-1	-6.2500E+2
8.6814E-1	9.6199E-1	-4.8600E+2
8.6920E-1	9.6296E-1	-7.4300E+2
8.7014E-1	9.6248E-1	-4.8200E+2
8.7108E-1	9.6296E-1	-3.7700E+2
8.7191E-1	9.6272E-1	-4.9300E+2
8.7285E-1	9.6321E-1	-4.9300E+2
8.7379E-1	9.6199E-1	9.3000E+1
8.7485E-1	9.6296E-1	-1.0740E+3
8.7579E-1	9.6223E-1	-1.0430E+3
8.7661E-1	9.6321E-1	-3.2700E+2
8.7755E-1	9.6296E-1	-2.3000E+2
8.7850E-1	9.6223E-1	-2.1300E+2
8.7955E-1	9.6199E-1	-5.8600E+2
8.8050E-1	9.6296E-1	-4.8900E+2
8.8132E-1	9.6272E-1	-8.1200E+2
8.8226E-1	9.6345E-1	-4.9400E+2
8.8320E-1	9.6272E-1	-6.3100E+2
8.8426E-1	9.6272E-1	-7.2600E+2
8.8520E-1	9.6248E-1	-5.3900E+2
8.8603E-1	9.6272E-1	-4.3600E+2
8.8697E-1	9.6296E-1	-4.0200E+2
8.8791E-1	9.6175E-1	-5.8200E+2
8.8897E-1	9.6296E-1	-7.9900E+2
8.8991E-1	9.6199E-1	-2.9100E+2
8.9073E-1	9.6296E-1	-4.9800E+2
8.9167E-1	9.6418E-1	-6.1600E+2
8.9261E-1	9.6296E-1	7.0000E+0
8.9367E-1	9.6223E-1	-1.3000E+2
8.9461E-1	9.6393E-1	3.4000E+2
8.9544E-1	9.6296E-1	-8.0000E+0
8.9638E-1	9.6150E-1	-1.7800E+2
8.9732E-1	9.6345E-1	-2.6000E+2
8.9826E-1	9.6418E-1	-4.4400E+2
8.9932E-1	9.6442E-1	-4.2300E+2
9.0014E-1	9.6248E-1	-7.2000E+1
9.0109E-1	9.6199E-1	-1.8900E+2
9.0203E-1	9.6199E-1	-4.5800E+2
9.0297E-1	9.6321E-1	-6.9500E+2
9.0403E-1	9.6223E-1	-7.2100E+2
9.0485E-1	9.6199E-1	-2.6600E+2
9.0579E-1	9.6199E-1	-2.5700E+2
9.0673E-1	9.6272E-1	-5.0000E+2
9.0767E-1	9.6223E-1	-7.9000E+1
9.0873E-1	9.6296E-1	-3.9000E+1
9.0956E-1	9.6321E-1	-2.7300E+2
9.1050E-1	9.6175E-1	-5.7600E+2
9.1144E-1	9.6175E-1	-1.8100E+2
9.1238E-1	9.6369E-1	-8.7300E+2
9.1344E-1	9.6296E-1	-2.1100E+2
9.1438E-1	9.6175E-1	-7.7100E+2
9.1520E-1	9.6175E-1	-1.8000E+2
9.1615E-1	9.6321E-1	-3.1100E+2
9.1709E-1	9.6199E-1	-6.4500E+2
9.1815E-1	9.6321E-1	-5.1700E+2
9.1909E-1	9.6248E-1	3.9000E+1
9.1991E-1	9.6175E-1	-2.4500E+2
9.2085E-1	9.6199E-1	-5.7700E+2
9.2179E-1	9.6029E-1	-6.6100E+2
9.2273E-1	9.6175E-1	-7.4200E+2
9.2379E-1	9.6199E-1	-8.3500E+2
9.2462E-1	9.6175E-1	-1.1940E+3
9.2556E-1	9.6126E-1	-6.6100E+2
9.2650E-1	9.6126E-1	-9.1600E+2
9.2744E-1	9.6175E-1	-1.2100E+2
9.2850E-1	9.6102E-1	-1.0570E+3
9.2932E-1	9.6053E-1	-4.6700E+2
